id,sucursal,fecha,periodo,producto,familia,unidad_venta,modificacion_original,cantidad,piezas_equivalentes,ventas_brutas,ingresos,precio_unitario,es_servicio_envio,n_guisados,n_extras,n_peticiones
64309,Principal,2025-11-30,2025-11,Salsa Roja,Guarnicion,ORDEN,,7.0,7.0,7.0,7.0,1.0,false,0,0,0
64310,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,"Huevo Verde, Escurrida",2.0,2.0,34.0,34.0,17.0,false,1,0,1
64311,Principal,2025-11-30,2025-11,Migada Guisado de Carne,Migada,PIEZA,"Huevo Verde , Chicharrón, Migada Delgada, Escurrida",1.0,1.0,137.0,137.0,137.0,false,2,0,1
64312,Principal,2025-11-30,2025-11,1/2 Entomatadas,Entomatada,ORDEN,Huevo Estrellado Medio (2 pzas.),1.0,1.0,125.0,125.0,125.0,false,0,1,0
64313,Principal,2025-11-30,2025-11,1/2 Enchiladas Rojas,Enchilada,ORDEN,"Sin Crema, Huevo Estrellado Cocido (2 pzas.)",1.0,1.0,125.0,125.0,125.0,false,0,1,1
64314,Principal,2025-11-30,2025-11,Bocoles,Bocol,PIEZA,Frijoles con Queso,9.0,9.0,180.0,180.0,20.0,false,1,0,0
64315,Principal,2025-11-30,2025-11,Refresco 600 ml.,Bebida,ORDEN,Coca Cola,4.0,4.0,144.0,144.0,36.0,false,0,0,0
64316,Principal,2025-11-30,2025-11,Tacos de Harina,Taco,PIEZA,Requeson,3.0,3.0,60.0,60.0,20.0,false,1,0,0
64317,Principal,2025-11-30,2025-11,Bisquet,Otros,ORDEN,Mantequilla,6.0,6.0,180.0,180.0,30.0,false,0,0,0
64318,Principal,2025-11-30,2025-11,1/2 Empanadas (2 pzas.),Empanada,ORDEN,"Asado, Bistec con Papas",1.0,2.0,89.0,89.0,89.0,false,2,0,0
64319,Principal,2025-11-30,2025-11,Empanadas (4 pzas.),Empanada,ORDEN,"Huevo Verde , Huevo Cascabel, Deshebrada, Asado",1.0,4.0,137.0,137.0,137.0,false,4,0,0
64320,Principal,2025-11-30,2025-11,Refresco 600 ml.,Bebida,ORDEN,Coca Light,2.0,2.0,72.0,72.0,36.0,false,0,0,0
64321,Principal,2025-11-30,2025-11,1/2 Enmoladas,Enmolada,ORDEN,Sin Crema,1.0,1.0,90.0,90.0,90.0,false,0,0,1
64322,Principal,2025-11-30,2025-11,Tacos de Harina,Taco,PIEZA,Huevo con Chorizo,1.0,1.0,20.0,20.0,20.0,false,1,0,0
64323,Principal,2025-11-30,2025-11,Tacos de Harina,Taco,PIEZA,Chicharrón,4.0,4.0,80.0,80.0,20.0,false,1,0,0
64324,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Papa con Chorizo,5.0,5.0,85.0,85.0,17.0,false,1,0,0
64325,Principal,2025-11-30,2025-11,Gorditas Surtidas,Gordita,PIEZA,3,1.0,3.0,51.0,51.0,51.0,false,0,0,0
64326,Principal,2025-11-30,2025-11,Tacos de Harina,Taco,PIEZA,Asado,4.0,4.0,80.0,80.0,20.0,false,1,0,0
64327,Principal,2025-11-30,2025-11,Tacos de Harina,Taco,PIEZA,Huevo Cascabel,2.0,2.0,40.0,40.0,20.0,false,1,0,0
64328,Principal,2025-11-30,2025-11,Tacos de Maiz,Taco,PIEZA,Huevo Cascabel,7.0,7.0,140.0,140.0,20.0,false,1,0,0
64329,Principal,2025-11-30,2025-11,Tacos de Maiz,Taco,PIEZA,Barbacoa,8.0,8.0,160.0,160.0,20.0,false,1,0,0
64330,Principal,2025-11-30,2025-11,Tacos de Maiz,Taco,PIEZA,Huevo Verde,6.0,6.0,120.0,120.0,20.0,false,1,0,0
64331,Principal,2025-11-30,2025-11,1/2 Entomatadas,Entomatada,ORDEN,"Huevo Revuelto (2 pzas.), Sin Crema",2.0,2.0,250.0,250.0,125.0,false,0,1,1
64332,Principal,2025-11-30,2025-11,Horchata Vaso,Bebida,ORDEN,,10.0,10.0,390.0,390.0,39.0,false,0,0,0
64333,Principal,2025-11-30,2025-11,Tacos de Maiz,Taco,PIEZA,Papa con Chorizo,5.0,5.0,100.0,100.0,20.0,false,1,0,0
64334,Principal,2025-11-30,2025-11,Tacos de Maiz,Taco,PIEZA,Cochinita,2.0,2.0,40.0,40.0,20.0,false,1,0,0
64335,Principal,2025-11-30,2025-11,1/2 Entomatadas,Entomatada,ORDEN,,1.0,1.0,90.0,90.0,90.0,false,0,0,0
64336,Principal,2025-11-30,2025-11,Bocoles,Bocol,PIEZA,Huevo Cascabel,2.0,2.0,40.0,40.0,20.0,false,1,0,0
64337,Principal,2025-11-30,2025-11,Bocoles,Bocol,PIEZA,Papa con Huevo,5.0,5.0,102.0,102.0,20.4,false,1,0,0
64338,Principal,2025-11-30,2025-11,Bocoles,Bocol,PIEZA,Barbacoa,8.0,8.0,160.0,160.0,20.0,false,1,0,0
64339,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Barbacoa,9.0,9.0,153.0,153.0,17.0,false,1,0,0
64340,Principal,2025-11-30,2025-11,Café con Leche,Bebida,ORDEN,Normal,37.0,37.0,1295.0,1295.0,35.0,false,0,0,0
64341,Principal,2025-11-30,2025-11,Refresco 600 ml.,Bebida,ORDEN,Escuis Piña,1.0,1.0,36.0,36.0,36.0,false,0,0,0
64342,Principal,2025-11-30,2025-11,Café Negro,Bebida,ORDEN,Normal,16.0,16.0,560.0,560.0,35.0,false,0,0,0
64343,Principal,2025-11-30,2025-11,Refresco 355 ml.,Bebida,ORDEN,Coca Cola,3.0,3.0,96.0,96.0,32.0,false,0,0,0
64344,Principal,2025-11-30,2025-11,1/2 Entomatadas,Entomatada,ORDEN,Huevo Revuelto (2 pzas.),1.0,1.0,125.0,125.0,125.0,false,0,1,0
64345,Principal,2025-11-30,2025-11,1/2 Enchiladas Rojas,Enchilada,ORDEN,,3.0,3.0,270.0,270.0,90.0,false,0,0,0
64346,Principal,2025-11-30,2025-11,Bocoles,Bocol,PIEZA,Huevo Verde,19.0,19.0,380.0,380.0,20.0,false,1,0,0
64347,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Requesón Picosito,5.0,5.0,89.0,89.0,17.8,false,1,0,0
64348,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Frijoles,4.0,4.0,72.0,72.0,18.0,false,1,0,0
64349,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Bistec con Papas,6.0,6.0,108.0,108.0,18.0,false,1,0,0
64350,Principal,2025-11-30,2025-11,Tacos de Harina,Taco,PIEZA,Cochinita,10.0,10.0,208.0,208.0,20.8,false,1,0,0
64351,Principal,2025-11-30,2025-11,Bocoles,Bocol,PIEZA,Papa con Chorizo,8.0,8.0,160.0,160.0,20.0,false,1,0,0
64352,Principal,2025-11-30,2025-11,Bocoles,Bocol,PIEZA,Pollo con Mole,5.0,5.0,100.0,100.0,20.0,false,1,0,0
64353,Principal,2025-11-30,2025-11,Bocoles,Bocol,PIEZA,Chicharrón,16.0,16.0,320.0,320.0,20.0,false,1,0,0
64354,Principal,2025-11-30,2025-11,Bocoles,Bocol,PIEZA,Deshebrada,21.0,21.0,424.0,424.0,20.19,false,1,0,0
64355,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Huevo Cascabel,8.0,8.0,138.0,138.0,17.25,false,1,0,0
64356,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Papa con Huevo,10.0,10.0,186.0,186.0,18.6,false,1,0,0
64357,Principal,2025-11-30,2025-11,Bocoles,Bocol,PIEZA,Huevo Rojo,9.0,9.0,182.0,182.0,20.22,false,1,0,0
64358,Principal,2025-11-30,2025-11,Tacos de Maiz,Taco,PIEZA,Huevo Rojo,5.0,5.0,102.0,102.0,20.4,false,1,0,0
64359,Principal,2025-11-30,2025-11,Bocoles,Bocol,PIEZA,Huevo con Chorizo,4.0,4.0,82.0,82.0,20.5,false,1,0,0
64360,Principal,2025-11-30,2025-11,Bocoles,Bocol,PIEZA,Cochinita,9.0,9.0,180.0,180.0,20.0,false,1,0,0
64361,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Huevo Verde,20.0,20.0,342.0,342.0,17.1,false,1,0,0
64362,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Frijoles con Queso,18.0,18.0,318.0,318.0,17.67,false,1,0,0
64363,Principal,2025-11-30,2025-11,Enchiladas Rojas,Enchilada,ORDEN,"Sin Lechuga, Sin Tomate",1.0,1.0,189.0,189.0,189.0,false,0,0,2
64364,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Papa,19.0,19.0,329.0,329.0,17.32,false,1,0,0
64365,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Deshebrada,44.0,44.0,770.0,770.0,17.5,false,1,0,0
64366,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Cochinita,19.0,19.0,339.0,339.0,17.84,false,1,0,0
64367,Principal,2025-11-30,2025-11,Gorditas Surtidas,Gordita,PIEZA,5,1.0,5.0,85.0,85.0,85.0,false,0,0,0
64368,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Huevo con Chorizo,1.0,1.0,17.0,17.0,17.0,false,1,0,0
64369,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Requeson,4.0,4.0,68.0,68.0,17.0,false,1,0,0
64370,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Asado,11.0,11.0,191.0,191.0,17.36,false,1,0,0
64371,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Chicharrón,54.0,54.0,938.0,938.0,17.37,false,1,0,0
64372,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Huevo Rojo,28.0,28.0,488.0,488.0,17.43,false,1,0,0
64373,Principal,2025-11-30,2025-11,Gorditas,Gordita,PIEZA,Molida,17.0,17.0,297.0,297.0,17.47,false,1,0,0
64374,Principal,2025-11-29,2025-11,Migada Guisado de Carne,Migada,PIEZA,"Barbacoa, Deshebrada",1.0,1.0,137.0,137.0,137.0,false,2,0,0
64375,Principal,2025-11-29,2025-11,1/2 Entomatadas,Entomatada,ORDEN,"Barbacoa, Relleno de Guisados",1.0,1.0,128.0,128.0,128.0,false,1,1,0
64376,Principal,2025-11-29,2025-11,1/2 Entomatadas,Entomatada,ORDEN,Bistec (1 pza.),1.0,1.0,192.0,192.0,192.0,false,0,1,0
64377,Principal,2025-11-29,2025-11,Migada Guisado de Carne,Migada,PIEZA,Cochinita,1.0,1.0,185.0,185.0,185.0,false,1,0,0
64378,Principal,2025-11-29,2025-11,Salsa Roja,Guarnicion,ORDEN,,1.0,1.0,1.0,1.0,1.0,false,0,0,0
64379,Principal,2025-11-29,2025-11,Migada Guisado de Carne,Migada,PIEZA,"Molida, Queso, Sin Tomate",1.0,1.0,137.0,137.0,137.0,false,1,1,1
64380,Principal,2025-11-29,2025-11,Tacos de Harina,Taco,PIEZA,Molida,1.0,1.0,20.0,20.0,20.0,false,1,0,0
64381,Principal,2025-11-29,2025-11,Enchiladas Picositas,Enchilada,ORDEN,,1.0,1.0,140.0,140.0,140.0,false,0,0,0
64382,Principal,2025-11-29,2025-11,Refresco 600 ml.,Bebida,ORDEN,Coca Light,1.0,1.0,36.0,36.0,36.0,false,0,0,0
64383,Principal,2025-11-29,2025-11,Tacos de Harina,Taco,PIEZA,Papa con Huevo,3.0,3.0,60.0,60.0,20.0,false,1,0,0
64384,Principal,2025-11-29,2025-11,1/2 Enchiladas Picositas,Enchilada,ORDEN,"Deshebrada &times 3, Relleno de Guisados",1.0,1.0,128.0,128.0,128.0,false,1,1,0
64385,Principal,2025-11-29,2025-11,1/2 Enchiladas Rojas,Enchilada,ORDEN,"Barbacoa &times 3, Relleno de Guisados",2.0,2.0,256.0,256.0,128.0,false,1,1,0
64386,Principal,2025-11-29,2025-11,Quesadillas (4 pzas.),Quesadilla,ORDEN,Sin Verduras,2.0,8.0,252.0,252.0,126.0,false,0,0,1
64387,Principal,2025-11-29,2025-11,1/2 Entomatadas,Entomatada,ORDEN,Huevo Revuelto (p/relleno),1.0,1.0,125.0,125.0,125.0,false,0,1,0
64388,Principal,2025-11-29,2025-11,Pieza Huevo Estrellado Medio,Huevos,ORDEN,,1.0,1.0,20.0,20.0,20.0,false,0,0,0
64389,Principal,2025-11-29,2025-11,1/2 Empanadas (2 pzas.),Empanada,ORDEN,"Cochinita, Pollo con Mole",1.0,2.0,89.0,89.0,89.0,false,2,0,0
64390,Principal,2025-11-29,2025-11,Bocoles,Bocol,PIEZA,Papa con Huevo,1.0,1.0,20.0,20.0,20.0,false,1,0,0
64391,Principal,2025-11-29,2025-11,Migada Guisado de Carne,Migada,PIEZA,Molida,1.0,1.0,137.0,137.0,137.0,false,1,0,0
64392,Principal,2025-11-29,2025-11,Tacos de Maiz,Taco,PIEZA,Nopal,2.0,2.0,40.0,40.0,20.0,false,1,0,0
64393,Principal,2025-11-29,2025-11,Enchiladas Rojas,Enchilada,ORDEN,"Huevo Rojo &times 6, Relleno de Guisados",1.0,1.0,178.0,178.0,178.0,false,1,1,0
64394,Principal,2025-11-29,2025-11,Bocoles,Bocol,PIEZA,Huevo Cascabel,3.0,3.0,64.0,64.0,21.33,false,1,0,0
64395,Principal,2025-11-29,2025-11,Bocoles,Bocol,PIEZA,Papa con Chorizo,3.0,3.0,60.0,60.0,20.0,false,1,0,0
64396,Principal,2025-11-29,2025-11,Limón 1 Litro,Bebida,ORDEN,,2.0,2.0,132.0,132.0,66.0,false,0,0,0
64397,Principal,2025-11-29,2025-11,1/2 Enmoladas,Enmolada,ORDEN,"Huevo Revuelto (p/relleno), Sin Tomate",1.0,1.0,170.0,170.0,170.0,false,0,1,1
64398,Principal,2025-11-29,2025-11,Tacos de Harina,Taco,PIEZA,Cochinita,1.0,1.0,22.0,22.0,22.0,false,1,0,0
64399,Principal,2025-11-29,2025-11,Empanadas (4 pzas.),Empanada,ORDEN,"Papa con Chorizo &times 2, Molida &times 2",1.0,4.0,137.0,137.0,137.0,false,2,0,0
64400,Principal,2025-11-29,2025-11,Migada Guisado de Carne,Migada,PIEZA,"Huevo Verde , Chicharrón",1.0,1.0,137.0,137.0,137.0,false,2,0,0
64401,Principal,2025-11-29,2025-11,Migada Guisado de Carne,Migada,PIEZA,"Huevo Verde , Deshebrada",1.0,1.0,137.0,137.0,137.0,false,2,0,0
64402,Principal,2025-11-29,2025-11,Migada Guisado de Carne,Migada,PIEZA,"Molida, Bistec con Papas",1.0,1.0,137.0,137.0,137.0,false,2,0,0
64403,Principal,2025-11-29,2025-11,Tacos de Maiz,Taco,PIEZA,Bistec con Papas,3.0,3.0,60.0,60.0,20.0,false,1,0,0
64404,Principal,2025-11-29,2025-11,Tacos de Maiz,Taco,PIEZA,Papa con Huevo,1.0,1.0,20.0,20.0,20.0,false,1,0,0
64405,Principal,2025-11-29,2025-11,Tacos de Harina,Taco,PIEZA,Huevo Rojo,4.0,4.0,84.0,84.0,21.0,false,1,0,0
64406,Principal,2025-11-29,2025-11,Tacos de Harina,Taco,PIEZA,Requeson,1.0,1.0,22.0,22.0,22.0,false,1,0,0
64407,Principal,2025-11-29,2025-11,Tacos de Harina,Taco,PIEZA,Huevo con Chorizo,8.0,8.0,162.0,162.0,20.25,false,1,0,0
64408,Principal,2025-11-29,2025-11,Tacos de Harina,Taco,PIEZA,Huevo con Nopal,1.0,1.0,22.0,22.0,22.0,false,1,0,0
64409,Principal,2025-11-29,2025-11,Tacos de Harina,Taco,PIEZA,Bistec con Papas,3.0,3.0,62.0,62.0,20.67,false,1,0,0
64410,Principal,2025-11-29,2025-11,Salsa Habanera,Guarnicion,ORDEN,,1.0,1.0,1.0,1.0,1.0,false,0,0,0
64411,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Nopal,3.0,3.0,51.0,51.0,17.0,false,1,0,0
64412,Principal,2025-11-29,2025-11,1/2 Entomatadas,Entomatada,ORDEN,Huevo Revuelto (2 pzas.),1.0,1.0,125.0,125.0,125.0,false,0,1,0
64413,Principal,2025-11-29,2025-11,1/2 Enfrijoladas,Enfrijolada,ORDEN,,1.0,1.0,90.0,90.0,90.0,false,0,0,0
64414,Principal,2025-11-29,2025-11,Quesadillas (4 pzas.),Quesadilla,ORDEN,"Sin Crema, Sin Verduras",1.0,4.0,126.0,126.0,126.0,false,0,0,2
64415,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Frijoles,2.0,2.0,34.0,34.0,17.0,false,1,0,0
64416,Principal,2025-11-29,2025-11,Migada Guisado de Carne,Migada,PIEZA,Deshebrada,2.0,2.0,274.0,274.0,137.0,false,1,0,0
64417,Principal,2025-11-29,2025-11,Huevos con Deshebrada,Huevos,ORDEN,,1.0,1.0,130.0,130.0,130.0,false,0,0,0
64418,Principal,2025-11-29,2025-11,Bistec 1 Pza.,Otros,ORDEN,,2.0,2.0,204.0,204.0,102.0,false,0,0,0
64419,Principal,2025-11-29,2025-11,Migada Guisado de Carne,Migada,PIEZA,"Deshebrada, Chicharrón",1.0,1.0,137.0,137.0,137.0,false,2,0,0
64420,Principal,2025-11-29,2025-11,Entomatadas,Entomatada,ORDEN,Bistec (1 pza.),3.0,3.0,726.0,726.0,242.0,false,0,1,0
64421,Principal,2025-11-29,2025-11,Encremadas,Encremada,ORDEN,,1.0,1.0,140.0,140.0,140.0,false,0,0,0
64422,Principal,2025-11-29,2025-11,1/2 Enchiladas Picositas,Enchilada,ORDEN,,1.0,1.0,90.0,90.0,90.0,false,0,0,0
64423,Principal,2025-11-29,2025-11,Tacos de Harina,Taco,PIEZA,Chicharrón,3.0,3.0,62.0,62.0,20.67,false,1,0,0
64424,Principal,2025-11-29,2025-11,Entomatadas,Entomatada,ORDEN,"Huevo Verde , Relleno de Guisados",1.0,1.0,178.0,178.0,178.0,false,1,1,0
64425,Principal,2025-11-29,2025-11,Migada Guisado de Carne,Migada,PIEZA,"Huevo Rojo, Deshebrada",1.0,1.0,185.0,185.0,185.0,false,2,0,0
64426,Principal,2025-11-29,2025-11,Tacos de Maiz,Taco,PIEZA,Huevo Rojo,5.0,5.0,100.0,100.0,20.0,false,1,0,0
64427,Principal,2025-11-29,2025-11,Tacos de Maiz,Taco,PIEZA,Huevo Verde,1.0,1.0,20.0,20.0,20.0,false,1,0,0
64428,Principal,2025-11-29,2025-11,Tacos de Maiz,Taco,PIEZA,Deshebrada,1.0,1.0,20.0,20.0,20.0,false,1,0,0
64429,Principal,2025-11-29,2025-11,Tacos de Maiz,Taco,PIEZA,Pollo con Mole,1.0,1.0,20.0,20.0,20.0,false,1,0,0
64430,Principal,2025-11-29,2025-11,Tacos de Maiz,Taco,PIEZA,Requesón Picosito,1.0,1.0,20.0,20.0,20.0,false,1,0,0
64431,Principal,2025-11-29,2025-11,Tacos de Maiz,Taco,PIEZA,"Deshebrada, Escurrido",2.0,2.0,40.0,40.0,20.0,false,1,0,1
64432,Principal,2025-11-29,2025-11,Orden de Guisado Normal,Guarnicion,ORDEN,Huevo con Chorizo,1.0,1.0,115.0,115.0,115.0,false,1,0,0
64433,Principal,2025-11-29,2025-11,Tacos de Harina,Taco,PIEZA,Papa con Chorizo,3.0,3.0,60.0,60.0,20.0,false,1,0,0
64434,Principal,2025-11-29,2025-11,Tacos de Maiz,Taco,PIEZA,Chicharrón,1.0,1.0,20.0,20.0,20.0,false,1,0,0
64435,Principal,2025-11-29,2025-11,Tacos de Harina,Taco,PIEZA,Huevo Verde,4.0,4.0,82.0,82.0,20.5,false,1,0,0
64436,Principal,2025-11-29,2025-11,Tacos de Harina,Taco,PIEZA,Deshebrada,6.0,6.0,120.0,120.0,20.0,false,1,0,0
64437,Principal,2025-11-29,2025-11,Pieza de Pan,Guarnicion,ORDEN,Pan Grande Pieza,2.0,2.0,50.0,50.0,25.0,false,0,0,0
64438,Principal,2025-11-29,2025-11,1/2 Encremadas,Encremada,ORDEN,,1.0,1.0,90.0,90.0,90.0,false,0,0,0
64439,Principal,2025-11-29,2025-11,Refresco 600 ml.,Bebida,ORDEN,Coca Cola,11.0,11.0,396.0,396.0,36.0,false,0,0,0
64440,Principal,2025-11-29,2025-11,Enchiladas Rojas,Enchilada,ORDEN,Huevo Estrellado Tierno (2 pzas.),1.0,1.0,175.0,175.0,175.0,false,0,1,0
64441,Principal,2025-11-29,2025-11,Migada Guisado Normal,Migada,PIEZA,"Huevo con Chorizo, Sin Tomate, Sin Aguacate",1.0,1.0,126.0,126.0,126.0,false,1,0,2
64442,Principal,2025-11-29,2025-11,Bocoles,Bocol,PIEZA,Molida,3.0,3.0,60.0,60.0,20.0,false,1,0,0
64443,Principal,2025-11-29,2025-11,Refresco 600 ml.,Bebida,ORDEN,Valle Frut,1.0,1.0,36.0,36.0,36.0,false,0,0,0
64444,Principal,2025-11-29,2025-11,Tacos de Maiz,Taco,PIEZA,Barbacoa,19.0,19.0,380.0,380.0,20.0,false,1,0,0
64445,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Queso,2.0,2.0,34.0,34.0,17.0,false,1,0,0
64446,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Cochinita,10.0,10.0,174.0,174.0,17.4,false,1,0,0
64447,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Pollo con Mole,9.0,9.0,157.0,157.0,17.44,false,1,0,0
64448,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Requesón Picosito,2.0,2.0,34.0,34.0,17.0,false,1,0,0
64449,Principal,2025-11-29,2025-11,Migada Guisado de Carne,Migada,PIEZA,"Papa con Huevo, Cochinita",1.0,1.0,137.0,137.0,137.0,false,2,0,0
64450,Principal,2025-11-29,2025-11,Bocoles,Bocol,PIEZA,Huevo con Nopal,1.0,1.0,20.0,20.0,20.0,false,1,0,0
64451,Principal,2025-11-29,2025-11,1/2 Enchiladas Rojas,Enchilada,ORDEN,,2.0,2.0,180.0,180.0,90.0,false,0,0,0
64452,Principal,2025-11-29,2025-11,Bocoles,Bocol,PIEZA,Frijoles con Queso,3.0,3.0,60.0,60.0,20.0,false,1,0,0
64453,Principal,2025-11-29,2025-11,1/2 Enchiladas Rojas,Enchilada,ORDEN,"Bistec (1 pza.), Sin Crema, Sin Aguacate",1.0,1.0,192.0,192.0,192.0,false,0,1,2
64454,Principal,2025-11-29,2025-11,Refresco 600 ml.,Bebida,ORDEN,Coca Sin Azúcar,4.0,4.0,144.0,144.0,36.0,false,0,0,0
64455,Principal,2025-11-29,2025-11,Huevos Rancheros,Huevos,ORDEN,,1.0,1.0,115.0,115.0,115.0,false,0,0,0
64456,Principal,2025-11-29,2025-11,1/2 Empanadas (2 pzas.),Empanada,ORDEN,Deshebrada &times 2,1.0,2.0,89.0,89.0,89.0,false,1,0,0
64457,Principal,2025-11-29,2025-11,Bocoles,Bocol,PIEZA,Requeson,3.0,3.0,60.0,60.0,20.0,false,1,0,0
64458,Principal,2025-11-29,2025-11,1/2 Quesadillas (2 pzas.),Quesadilla,ORDEN,,5.0,10.0,410.0,410.0,82.0,false,0,0,0
64459,Principal,2025-11-29,2025-11,Migada Guisado Normal,Migada,PIEZA,Huevo Verde,1.0,1.0,126.0,126.0,126.0,false,1,0,0
64460,Principal,2025-11-29,2025-11,Refresco 355 ml.,Bebida,ORDEN,Coca Cola,2.0,2.0,64.0,64.0,32.0,false,0,0,0
64461,Principal,2025-11-29,2025-11,Migada Guisado de Carne,Migada,PIEZA,"Deshebrada, Bistec con Papas, En dos platos",1.0,1.0,137.0,137.0,137.0,false,2,0,1
64462,Principal,2025-11-29,2025-11,Horchata Vaso,Bebida,ORDEN,,9.0,9.0,365.0,365.0,40.56,false,0,0,0
64463,Principal,2025-11-29,2025-11,Bocoles,Bocol,PIEZA,Requesón Picosito,1.0,1.0,20.0,20.0,20.0,false,1,0,0
64464,Principal,2025-11-29,2025-11,Servicio a Dom.,Servicio a domicilio,ORDEN,35,1.0,35.0,35.0,35.0,35.0,true,0,0,0
64465,Principal,2025-11-29,2025-11,Bocoles,Bocol,PIEZA,Barbacoa,3.0,3.0,60.0,60.0,20.0,false,1,0,0
64466,Principal,2025-11-29,2025-11,Tacos de Harina,Taco,PIEZA,Barbacoa,5.0,5.0,100.0,100.0,20.0,false,1,0,0
64467,Principal,2025-11-29,2025-11,Migada Guisado Normal,Migada,PIEZA,Papa,1.0,1.0,126.0,126.0,126.0,false,1,0,0
64468,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Huevo con Nopal,3.0,3.0,53.0,53.0,17.67,false,1,0,0
64469,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,"Deshebrada, Escurrida",1.0,1.0,17.0,17.0,17.0,false,1,0,1
64470,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,"Chicharrón, Escurrida",1.0,1.0,17.0,17.0,17.0,false,1,0,1
64471,Principal,2025-11-29,2025-11,Gorditas de Azúcar,Gordita,PIEZA,,2.0,2.0,76.0,76.0,38.0,false,0,0,0
64472,Principal,2025-11-29,2025-11,Jamaica Vaso,Bebida,ORDEN,,16.0,16.0,608.0,608.0,38.0,false,0,0,0
64473,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Huevo Cascabel,6.0,6.0,102.0,102.0,17.0,false,1,0,0
64474,Principal,2025-11-29,2025-11,Migada Guisado de Carne,Migada,PIEZA,"Huevo Cascabel, Chicharrón, En dos platos",1.0,1.0,137.0,137.0,137.0,false,2,0,1
64475,Principal,2025-11-29,2025-11,Café con Leche,Bebida,ORDEN,Lechero,4.0,4.0,140.0,140.0,35.0,false,0,0,0
64476,Principal,2025-11-29,2025-11,Café con Leche,Bebida,ORDEN,Poca leche,1.0,1.0,35.0,35.0,35.0,false,0,0,0
64477,Principal,2025-11-29,2025-11,Fuze Tea,Bebida,ORDEN,,1.0,1.0,40.0,40.0,40.0,false,0,0,0
64478,Principal,2025-11-29,2025-11,1/2 Enchiladas Rojas,Enchilada,ORDEN,Huevo Estrellado Ciego (2 pzas.),1.0,1.0,125.0,125.0,125.0,false,0,1,0
64479,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Asado,23.0,23.0,425.0,425.0,18.48,false,1,0,0
64480,Principal,2025-11-29,2025-11,Limón Vaso,Bebida,ORDEN,,22.0,22.0,836.0,836.0,38.0,false,0,0,0
64481,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Molida,15.0,15.0,255.0,255.0,17.0,false,1,0,0
64482,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Huevo con Chorizo,8.0,8.0,140.0,140.0,17.5,false,1,0,0
64483,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Frijoles con Queso,16.0,16.0,274.0,274.0,17.12,false,1,0,0
64484,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Papa,5.0,5.0,87.0,87.0,17.4,false,1,0,0
64485,Principal,2025-11-29,2025-11,Quesadillas (4 pzas.),Quesadilla,ORDEN,,3.0,12.0,422.0,422.0,140.67,false,0,0,0
64486,Principal,2025-11-29,2025-11,Jamaica 1 Litro,Bebida,ORDEN,,1.0,1.0,76.0,76.0,76.0,false,0,0,0
64487,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Huevo Rojo,26.0,26.0,450.0,450.0,17.31,false,1,0,0
64488,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Papa con Chorizo,12.0,12.0,206.0,206.0,17.17,false,1,0,0
64489,Principal,2025-11-29,2025-11,Gorditas,Gordita,PIEZA,Papa con Huevo,8.0,8.0,138.0,138.0,17.25,false,1,0,0
