id,detalle_id,sucursal,fecha,periodo,producto,tipo,valor,token_original,multiplicador,posicion
56785,50892,Principal,2024-03-23,2024-03,Tacos de Maiz,GUISADO,Chicharrón,Chicharrón,1,1
56786,50893,Principal,2024-03-23,2024-03,Gorditas,GUISADO,Frijoles,Frijoles,1,1
56787,50895,Principal,2024-03-23,2024-03,Gorditas,GUISADO,Asado,Asado,1,1
56788,50896,Principal,2024-03-23,2024-03,1/2 Encremadas,EXTRA,Huevo Estrellado Medio (2 pzas.),Huevo Estrellado Medio (2 pzas.),1,1
56789,50897,Principal,2024-03-23,2024-03,Migada Guisado de Carne,GUISADO,Cochinita,Cochinita,1,1
56790,50897,Principal,2024-03-23,2024-03,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
56791,50898,Principal,2024-03-23,2024-03,Refresco 600 ml.,VARIANTE,Coca Cola,Coca Cola,1,1
56792,50900,Principal,2024-03-23,2024-03,Refresco 355 ml.,VARIANTE,Coca Cola,Coca Cola,1,1
56793,50901,Principal,2024-03-23,2024-03,1/2 Encremadas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
56794,50902,Principal,2024-03-23,2024-03,Empanadas (4 pzas.),GUISADO,Deshebrada,Deshebrada,1,1
56795,50902,Principal,2024-03-23,2024-03,Empanadas (4 pzas.),GUISADO,Molida,Molida,2,2
56796,50902,Principal,2024-03-23,2024-03,Empanadas (4 pzas.),EXTRA,Queso,Queso,1,3
56797,50903,Principal,2024-03-23,2024-03,Café Negro,VARIANTE,Normal,Normal,1,1
56798,50905,Principal,2024-03-23,2024-03,Gorditas,GUISADO,Requesón Picosito,Requesón Picosito,1,1
56799,50906,Principal,2024-03-23,2024-03,Tacos de Maiz,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
56800,50907,Principal,2024-03-23,2024-03,Tacos de Maiz,GUISADO,Huevo Verde,Huevo Verde,1,1
56801,50908,Principal,2024-03-23,2024-03,1/2 Enchiladas Rojas,PETICION,Sin Crema,Sin Crema,1,1
56802,50909,Principal,2024-03-23,2024-03,Gorditas,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
56803,50910,Principal,2024-03-23,2024-03,Gorditas,GUISADO,Papa con Huevo,Papa con Huevo,1,1
56804,50911,Principal,2024-03-23,2024-03,Refresco 600 ml.,VARIANTE,Coca Cola Sin Azúcar,Coca Sin Azúcar,1,1
56805,50912,Principal,2024-03-23,2024-03,Gorditas,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
56806,50913,Principal,2024-03-23,2024-03,Gorditas,GUISADO,Molida,Molida,1,1
56807,50914,Principal,2024-03-23,2024-03,Gorditas,GUISADO,Barbacoa,Barbacoa,1,1
56808,50915,Principal,2024-03-23,2024-03,Gorditas,GUISADO,Requeson,Requeson,1,1
56809,50916,Principal,2024-03-23,2024-03,Empanadas (4 pzas.),GUISADO,Cochinita,Cochinita,2,1
56810,50916,Principal,2024-03-23,2024-03,Empanadas (4 pzas.),EXTRA,Queso,Queso,2,2
56811,50917,Principal,2024-03-23,2024-03,Plátano Frito,VARIANTE,Crema,Crema,1,1
56812,50917,Principal,2024-03-23,2024-03,Plátano Frito,VARIANTE,Lechera,Lechera,1,2
56813,50918,Principal,2024-03-23,2024-03,Migada Guisado de Carne,GUISADO,Huevo Verde,Huevo Verde,1,1
56814,50918,Principal,2024-03-23,2024-03,Migada Guisado de Carne,GUISADO,Molida,Molida,1,2
56815,50918,Principal,2024-03-23,2024-03,Migada Guisado de Carne,PETICION,Sin Crema,Sin Crema,1,3
56816,50920,Principal,2024-03-23,2024-03,Bocoles,GUISADO,Deshebrada,Deshebrada,1,1
56817,50921,Principal,2024-03-23,2024-03,Gorditas,GUISADO,Chicharrón,Chicharrón,1,1
56818,50922,Principal,2024-03-23,2024-03,Gorditas,GUISADO,Deshebrada,Deshebrada,1,1
56819,50923,Principal,2024-03-23,2024-03,Café con Leche,VARIANTE,Normal,Normal,1,1
56820,50925,Principal,2024-03-23,2024-03,Tacos de Maiz,GUISADO,Deshebrada,Deshebrada,1,1
56821,50926,Principal,2024-03-23,2024-03,Tacos de Maiz,GUISADO,Papa con Huevo,Papa con Huevo,1,1
56822,50927,Principal,2024-03-23,2024-03,Tacos de Maiz,GUISADO,Molida,Molida,1,1
56823,50928,Principal,2024-03-23,2024-03,Gorditas,GUISADO,Huevo Rojo,Huevo Rojo,1,1
56824,50929,Principal,2024-03-23,2024-03,Gorditas,GUISADO,Huevo Verde,Huevo Verde,1,1
56825,50930,Principal,2024-03-23,2024-03,Gorditas,GUISADO,Pollo con Mole,Pollo con Mole,1,1
56826,50932,Principal,2024-03-22,2024-03,Quesadillas (4 pzas.),PETICION,Sin Frijoles,Sin Frijoles,1,1
56827,50932,Principal,2024-03-22,2024-03,Quesadillas (4 pzas.),PETICION,Sin Verduras,Sin Verduras,1,2
56828,50933,Principal,2024-03-22,2024-03,1/2 Enmoladas,PETICION,Sin Aguacate,Sin Aguacate,1,1
56829,50934,Principal,2024-03-22,2024-03,Entomatadas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
56830,50934,Principal,2024-03-22,2024-03,Entomatadas,PETICION,Sin Crema,Sin Crema,1,2
56831,50935,Principal,2024-03-22,2024-03,1/2 Empanadas (2 pzas.),PETICION,Sin Crema,Sin Crema,1,1
56832,50935,Principal,2024-03-22,2024-03,1/2 Empanadas (2 pzas.),GUISADO,Deshebrada,Deshebrada,2,2
56833,50936,Principal,2024-03-22,2024-03,Tacos de Maiz,GUISADO,Huevo Verde,Huevo Verde,1,1
56834,50937,Principal,2024-03-22,2024-03,Migada Guisado de Carne,GUISADO,Cochinita,Cochinita,1,1
56835,50937,Principal,2024-03-22,2024-03,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
56836,50938,Principal,2024-03-22,2024-03,Migada Guisado de Carne,GUISADO,Huevo Verde,Huevo Verde,1,1
56837,50938,Principal,2024-03-22,2024-03,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,2
56838,50939,Principal,2024-03-22,2024-03,Migada Guisado de Carne,GUISADO,Queso,Queso,1,1
56839,50941,Principal,2024-03-22,2024-03,Servicio a Dom.,CANT_SURTIDO,25,25,1,1
56840,50942,Principal,2024-03-22,2024-03,Tacos de Harina,GUISADO,Barbacoa,Barbacoa,1,1
56841,50943,Principal,2024-03-22,2024-03,Tacos de Harina,GUISADO,Molida,Molida,1,1
56842,50944,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Barbacoa,Barbacoa,1,1
56843,50945,Principal,2024-03-22,2024-03,Refresco 600 ml.,VARIANTE,Escuis Manzana,Escuis Manzana,1,1
56844,50947,Principal,2024-03-22,2024-03,Refresco 600 ml.,VARIANTE,Coca Cola,Coca Cola,1,1
56845,50948,Principal,2024-03-22,2024-03,Migada Guisado de Carne,GUISADO,Huevo Verde,Huevo Verde,1,1
56846,50948,Principal,2024-03-22,2024-03,Migada Guisado de Carne,GUISADO,Bistec con Papas,Bistec con Papas,1,2
56847,50949,Principal,2024-03-22,2024-03,Migada Guisado Normal,GUISADO,Huevo Verde,Huevo Verde,1,1
56848,50949,Principal,2024-03-22,2024-03,Migada Guisado Normal,GUISADO,Papa con Chorizo,Papa con Chorizo,1,2
56849,50950,Principal,2024-03-22,2024-03,1/2 Empanadas (2 pzas.),GUISADO,Molida,Molida,2,1
56850,50951,Principal,2024-03-22,2024-03,Tacos de Maiz,GUISADO,Papa con Huevo,Papa con Huevo,1,1
56851,50952,Principal,2024-03-22,2024-03,Tacos de Maiz,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
56852,50953,Principal,2024-03-22,2024-03,Enchiladas Rojas,EXTRA,Huevo Estrellado Cocido (2 pzas.),Huevo Estrellado Cocido (2 pzas.),1,1
56853,50956,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Bistec con Papas,Bistec con Papas,1,1
56854,50957,Principal,2024-03-22,2024-03,Plátano Frito,VARIANTE,Crema,Crema,1,1
56855,50957,Principal,2024-03-22,2024-03,Plátano Frito,GUISADO,Queso,Queso,1,2
56856,50957,Principal,2024-03-22,2024-03,Plátano Frito,VARIANTE,Lechera,Lechera,1,3
56857,50958,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Papa con Huevo,Papa con Huevo,1,1
56858,50959,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Barbacoa,Barbacoa,1,1
56859,50960,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
56860,50961,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Asado,Asado,1,1
56861,50962,Principal,2024-03-22,2024-03,1/2 Empanadas (2 pzas.),GUISADO,Barbacoa,Barbacoa,1,1
56862,50962,Principal,2024-03-22,2024-03,1/2 Empanadas (2 pzas.),GUISADO,Deshebrada,Deshebrada,1,2
56863,50963,Principal,2024-03-22,2024-03,Tacos de Harina,GUISADO,Huevo Verde,Huevo Verde,1,1
56864,50964,Principal,2024-03-22,2024-03,Tacos de Maiz,GUISADO,Cochinita,Cochinita,1,1
56865,50965,Principal,2024-03-22,2024-03,Tacos de Maiz,GUISADO,Requeson,Requeson,1,1
56866,50966,Principal,2024-03-22,2024-03,Tacos de Maiz,GUISADO,Barbacoa,Barbacoa,1,1
56867,50967,Principal,2024-03-22,2024-03,Tacos de Maiz,GUISADO,Huevo Rojo,Huevo Rojo,1,1
56868,50968,Principal,2024-03-22,2024-03,Tacos de Maiz,GUISADO,Chicharrón,Chicharrón,1,1
56869,50969,Principal,2024-03-22,2024-03,1/2 Empanadas (2 pzas.),GUISADO,Barbacoa,Barbacoa,1,1
56870,50969,Principal,2024-03-22,2024-03,1/2 Empanadas (2 pzas.),GUISADO,Chicharrón,Chicharrón,1,2
56871,50970,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
56872,50971,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Requeson,Requeson,1,1
56873,50972,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
56874,50973,Principal,2024-03-22,2024-03,Tacos de Harina,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
56875,50974,Principal,2024-03-22,2024-03,Refresco 600 ml.,VARIANTE,Coca Cola Sin Azúcar,Coca Sin Azúcar,1,1
56876,50975,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
56877,50976,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Requesón Picosito,Requesón Picosito,1,1
56878,50978,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Requesón Picosito,Requesón Picosito,1,1
56879,50979,Principal,2024-03-22,2024-03,Refresco 600 ml.,VARIANTE,Coca Light,Coca Light,1,1
56880,50980,Principal,2024-03-22,2024-03,1/2 Entomatadas,EXTRA,Huevo Revuelto (p/relleno),Huevo Revuelto (p/relleno),1,1
56881,50981,Principal,2024-03-22,2024-03,Plátano Frito,VARIANTE,Crema,Crema,1,1
56882,50982,Principal,2024-03-22,2024-03,1/2 Enfrijoladas,EXTRA,Huevo Estrellado Tierno (2 pzas.),Huevo Estrellado Tierno (2 pzas.),1,1
56883,50984,Principal,2024-03-22,2024-03,Migada Guisado de Carne,GUISADO,Barbacoa,Barbacoa,1,1
56884,50984,Principal,2024-03-22,2024-03,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
56885,50985,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Pollo con Mole,Pollo con Mole,1,1
56886,50987,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
56887,50988,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Asado,Asado,1,1
56888,50989,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Chicharrón,Chicharrón,1,1
56889,50990,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Requeson,Requeson,1,1
56890,50991,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Chicharrón,Chicharrón,1,1
56891,50992,Principal,2024-03-22,2024-03,Enchiladas Picositas,EXTRA,Huevo Revuelto (2 pzas.),Huevo Revuelto (2 pzas.),1,1
56892,50994,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Cochinita,Cochinita,1,1
56893,50995,Principal,2024-03-22,2024-03,Gorditas Surtidas,CANT_SURTIDO,10,10,1,1
56894,50996,Principal,2024-03-22,2024-03,Gorditas Surtidas,CANT_SURTIDO,9,9,1,1
56895,50997,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Frijoles,Frijoles,1,1
56896,50999,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Huevo Rojo,Huevo Rojo,1,1
56897,51000,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
56898,51001,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Nopal,Nopal,1,1
56899,51002,Principal,2024-03-22,2024-03,Empanadas (4 pzas.),GUISADO,Requeson,Requeson,1,1
56900,51002,Principal,2024-03-22,2024-03,Empanadas (4 pzas.),GUISADO,Pollo con Mole,Pollo con Mole,3,2
56901,51003,Principal,2024-03-22,2024-03,Tacos de Harina,GUISADO,Huevo Rojo,Huevo Rojo,1,1
56902,51005,Principal,2024-03-22,2024-03,Servicio a Dom.,CANT_SURTIDO,15,15,1,1
56903,51006,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Bistec con Papas,Bistec con Papas,1,1
56904,51007,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
56905,51008,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Deshebrada,Deshebrada,1,1
56906,51010,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
56907,51011,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
56908,51012,Principal,2024-03-22,2024-03,Café Negro,VARIANTE,Normal,Normal,1,1
56909,51013,Principal,2024-03-22,2024-03,Orden de Guisado de Carne,GUISADO,Huevo Rojo,Huevo Rojo,1,1
56910,51013,Principal,2024-03-22,2024-03,Orden de Guisado de Carne,GUISADO,Molida,Molida,1,2
56911,51014,Principal,2024-03-22,2024-03,Café con Leche,VARIANTE,Normal,Normal,1,1
56912,51015,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Molida,Molida,1,1
56913,51016,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Huevo Verde,Huevo Verde,1,1
56914,51017,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Cochinita,Cochinita,1,1
56915,51018,Principal,2024-03-22,2024-03,Tacos de Harina,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
56916,51019,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Huevo Rojo,Huevo Rojo,1,1
56917,51020,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Huevo Verde,Huevo Verde,1,1
56918,51021,Principal,2024-03-22,2024-03,Bocoles,GUISADO,Molida,Molida,1,1
56919,51022,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Papa,Papa,1,1
56920,51023,Principal,2024-03-22,2024-03,Gorditas,GUISADO,Deshebrada,Deshebrada,1,1
56921,51024,Principal,2024-03-22,2024-03,Tacos de Harina,GUISADO,Deshebrada,Deshebrada,1,1
56922,51025,Principal,2024-03-22,2024-03,Refresco 355 ml.,VARIANTE,Coca Cola,Coca Cola,1,1
56923,51026,Principal,2024-03-22,2024-03,Servicio a Dom.,CANT_SURTIDO,50,50,1,1
56924,51027,Principal,2024-03-22,2024-03,Enchiladas Rojas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
56925,51029,Principal,2024-03-22,2024-03,Empanadas (4 pzas.),GUISADO,Cochinita,Cochinita,2,1
56926,51029,Principal,2024-03-22,2024-03,Empanadas (4 pzas.),GUISADO,Molida,Molida,2,2
56927,51029,Principal,2024-03-22,2024-03,Empanadas (4 pzas.),PETICION,Sin Crema,Sin Crema,1,3
56928,51030,Principal,2024-03-22,2024-03,Tacos de Maiz,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
56929,51031,Principal,2024-03-22,2024-03,Tacos de Maiz,GUISADO,Bistec con Papas,Bistec con Papas,1,1
56930,51032,Principal,2024-03-22,2024-03,Tacos de Maiz,GUISADO,Deshebrada,Deshebrada,1,1
56931,51033,Principal,2024-03-21,2024-03,Migada Guisado de Carne,GUISADO,Cochinita,Cochinita,1,1
56932,51034,Principal,2024-03-21,2024-03,Bocoles,GUISADO,Queso,Queso,1,1
56933,51035,Principal,2024-03-21,2024-03,Bocoles,GUISADO,Requesón Picosito,Requesón Picosito,1,1
56934,51038,Principal,2024-03-21,2024-03,1/2 Enmoladas,EXTRA,Huevo Revuelto (2 pzas.),Huevo Revuelto (2 pzas.),1,1
56935,51039,Principal,2024-03-21,2024-03,1/2 Encremadas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
56936,51043,Principal,2024-03-21,2024-03,Servicio a Dom.,CANT_SURTIDO,15,15,1,1
56937,51044,Principal,2024-03-21,2024-03,Bocoles,GUISADO,Huevo Verde,Huevo Verde,1,1
56938,51045,Principal,2024-03-21,2024-03,Bocoles,GUISADO,Huevo Rojo,Huevo Rojo,1,1
56939,51047,Principal,2024-03-21,2024-03,1/2 Enchiladas Rojas,EXTRA,Huevo Estrellado Cocido (2 pzas.),Huevo Estrellado Cocido (2 pzas.),1,1
56940,51048,Principal,2024-03-21,2024-03,1/2 Empanadas (2 pzas.),GUISADO,Requeson,Requeson,1,1
56941,51048,Principal,2024-03-21,2024-03,1/2 Empanadas (2 pzas.),GUISADO,Deshebrada,Deshebrada,1,2
56942,51049,Principal,2024-03-21,2024-03,1/2 Enchiladas Picositas,EXTRA,Huevo Estrellado Medio (2 pzas.),Huevo Estrellado Medio (2 pzas.),1,1
56943,51050,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
56944,51051,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Papa,Papa,1,1
56945,51052,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Requesón Picosito,Requesón Picosito,1,1
56946,51053,Principal,2024-03-21,2024-03,1/2 Enchiladas Picositas,EXTRA,Huevo Estrellado Tierno (2 pzas.),Huevo Estrellado Tierno (2 pzas.),1,1
56947,51054,Principal,2024-03-21,2024-03,Migada Guisado de Carne,GUISADO,Cochinita,Cochinita,1,1
56948,51054,Principal,2024-03-21,2024-03,Migada Guisado de Carne,GUISADO,Bistec con Papas,Bistec con Papas,1,2
56949,51055,Principal,2024-03-21,2024-03,Refresco 600 ml.,VARIANTE,Valle Frut,Valle Frut,1,1
56950,51056,Principal,2024-03-21,2024-03,Empanadas (4 pzas.),GUISADO,Huevo Verde,Huevo Verde,1,1
56951,51056,Principal,2024-03-21,2024-03,Empanadas (4 pzas.),GUISADO,Cochinita,Cochinita,1,2
56952,51056,Principal,2024-03-21,2024-03,Empanadas (4 pzas.),GUISADO,Deshebrada,Deshebrada,1,3
56953,51056,Principal,2024-03-21,2024-03,Empanadas (4 pzas.),GUISADO,Chicharrón,Chicharrón,1,4
56954,51057,Principal,2024-03-21,2024-03,Migada Guisado Normal,GUISADO,Huevo Verde,Huevo Verde,1,1
56955,51057,Principal,2024-03-21,2024-03,Migada Guisado Normal,GUISADO,Huevo Cascabel,Huevo Cascabel,1,2
56956,51057,Principal,2024-03-21,2024-03,Migada Guisado Normal,PETICION,Sin Tomate,Sin Tomate,1,3
56957,51058,Principal,2024-03-21,2024-03,Tacos de Harina,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
56958,51058,Principal,2024-03-21,2024-03,Tacos de Harina,PETICION,Escurrida,Escurrido,2,2
56959,51059,Principal,2024-03-21,2024-03,Tacos de Maiz,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
56960,51060,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Bistec con Papas,Bistec con Papas,1,1
56961,51061,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Nopal,Nopal,1,1
56962,51062,Principal,2024-03-21,2024-03,Bocoles,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
56963,51064,Principal,2024-03-21,2024-03,Tacos de Harina,GUISADO,Pollo con Mole,Pollo con Mole,1,1
56964,51065,Principal,2024-03-21,2024-03,Tacos de Harina,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
56965,51066,Principal,2024-03-21,2024-03,Café con Leche,VARIANTE,Lechero,Lechero,1,1
56966,51067,Principal,2024-03-21,2024-03,1/2 Entomatadas,EXTRA,Huevo Estrellado Tierno (2 pzas.),Huevo Estrellado Tierno (2 pzas.),1,1
56967,51068,Principal,2024-03-21,2024-03,Quesadillas (4 pzas.),PETICION,Sin Lechuga,Sin Lechuga,1,1
56968,51068,Principal,2024-03-21,2024-03,Quesadillas (4 pzas.),PETICION,Sin Tomate,Sin Tomate,1,2
56969,51069,Principal,2024-03-21,2024-03,Migada Guisado de Carne,GUISADO,Huevo Verde,Huevo Verde,1,1
56970,51069,Principal,2024-03-21,2024-03,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
56971,51070,Principal,2024-03-21,2024-03,Bocoles,GUISADO,Cochinita,Cochinita,1,1
56972,51071,Principal,2024-03-21,2024-03,1/2 Enchiladas Picositas,EXTRA,Huevo Estrellado Cocido (2 pzas.),Huevo Estrellado Cocido (2 pzas.),1,1
56973,51073,Principal,2024-03-21,2024-03,Plátano Frito,VARIANTE,Natural,Natural,1,1
56974,51074,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Asado,Asado,1,1
56975,51075,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Papa con Huevo,Papa con Huevo,1,1
56976,51076,Principal,2024-03-21,2024-03,Gorditas Surtidas,CANT_SURTIDO,4,4,1,1
56977,51077,Principal,2024-03-21,2024-03,Refresco 600 ml.,VARIANTE,Sprite,Sprite,1,1
56978,51078,Principal,2024-03-21,2024-03,Refresco 600 ml.,VARIANTE,Fanta,Fanta,1,1
56979,51079,Principal,2024-03-21,2024-03,Refresco 600 ml.,VARIANTE,Coca Cola,Coca Cola,1,1
56980,51080,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Pollo con Mole,Pollo con Mole,1,1
56981,51081,Principal,2024-03-21,2024-03,Bocoles,GUISADO,Requeson,Requeson,1,1
56982,51082,Principal,2024-03-21,2024-03,Refresco 600 ml.,VARIANTE,Fresca,Fresca,1,1
56983,51083,Principal,2024-03-21,2024-03,Tacos de Harina,GUISADO,Cochinita,Cochinita,1,1
56984,51084,Principal,2024-03-21,2024-03,Bocoles,GUISADO,Bistec con Papas,Bistec con Papas,1,1
56985,51086,Principal,2024-03-21,2024-03,1/2 Enchiladas Rojas,EXTRA,Huevo Estrellado Medio (2 pzas.),Huevo Estrellado Medio (2 pzas.),1,1
56986,51087,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Cochinita,Cochinita,1,1
56987,51088,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Huevo Verde,Huevo Verde,1,1
56988,51089,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Huevo Rojo,Huevo Rojo,1,1
56989,51090,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Chicharrón,Chicharrón,1,1
56990,51091,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
56991,51093,Principal,2024-03-21,2024-03,Tacos de Harina,GUISADO,Deshebrada,Deshebrada,1,1
56992,51095,Principal,2024-03-21,2024-03,Tacos de Harina,GUISADO,Huevo Verde,Huevo Verde,1,1
56993,51096,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Deshebrada,Deshebrada,1,1
56994,51097,Principal,2024-03-21,2024-03,Bocoles,GUISADO,Asado,Asado,1,1
56995,51098,Principal,2024-03-21,2024-03,Bocoles,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
56996,51099,Principal,2024-03-21,2024-03,Bocoles,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
56997,51100,Principal,2024-03-21,2024-03,Bocoles,GUISADO,Chicharrón,Chicharrón,1,1
56998,51101,Principal,2024-03-21,2024-03,Bocoles,GUISADO,Deshebrada,Deshebrada,1,1
56999,51102,Principal,2024-03-21,2024-03,Refresco 600 ml.,VARIANTE,Coca Cola Sin Azúcar,Coca Sin Azúcar,1,1
57000,51103,Principal,2024-03-21,2024-03,Enfrijoladas,GUISADO,Huevo Cascabel,Huevo Cascabel,6,1
57001,51103,Principal,2024-03-21,2024-03,Enfrijoladas,EXTRA,Relleno de Guisados,Relleno de Guisados,1,2
57002,51104,Principal,2024-03-21,2024-03,Café con Leche,VARIANTE,Normal,Normal,1,1
57003,51105,Principal,2024-03-21,2024-03,Café Negro,VARIANTE,Normal,Normal,1,1
57004,51106,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Molida,Molida,1,1
57005,51107,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
57006,51108,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
57007,51109,Principal,2024-03-21,2024-03,Gorditas,GUISADO,Frijoles,Frijoles,1,1
57008,51110,Principal,2024-03-20,2024-03,Enchiladas Mixtas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
57009,51110,Principal,2024-03-20,2024-03,Enchiladas Mixtas,COMPOSICION,Salsa para Entomatadas,Salsa para Entomatadas,1,2
57010,51110,Principal,2024-03-20,2024-03,Enchiladas Mixtas,COMPOSICION,Salsa para Enfrijoladas,Salsa para Enfrijoladas,1,3
57011,51111,Principal,2024-03-20,2024-03,Migada Guisado de Carne,GUISADO,Huevo Verde,Huevo Verde,1,1
57012,51111,Principal,2024-03-20,2024-03,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,2
57013,51112,Principal,2024-03-20,2024-03,Gorditas,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
57014,51113,Principal,2024-03-20,2024-03,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,2,1
57015,51113,Principal,2024-03-20,2024-03,Migada Guisado de Carne,PETICION,Sin Tomate,Sin Tomate,1,2
57016,51113,Principal,2024-03-20,2024-03,Migada Guisado de Carne,PETICION,Sin Crema,Sin Crema,1,3
57017,51113,Principal,2024-03-20,2024-03,Migada Guisado de Carne,PETICION,Poco Guiso,Poco Guiso,1,4
57018,51113,Principal,2024-03-20,2024-03,Migada Guisado de Carne,PETICION,Poco Frijol,Poco Frijol,1,5
57019,51114,Principal,2024-03-20,2024-03,Tacos de Harina,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
