fecha,tipo,modificador,veces,renglones,unidades_afectadas
2026-08-14,VARIANTE,Coca Light,1,1,1.00
2026-08-14,VARIANTE,Escuis Fresa,1,1,1.00
2026-08-14,VARIANTE,Escuis Hierro,1,1,1.00
2026-08-14,VARIANTE,Fresca,1,1,1.00
2026-08-14,VARIANTE,Lechero,1,1,1.00
2026-08-14,VARIANTE,Mantequilla,1,1,2.00
2026-08-14,VARIANTE,Natural,1,1,1.00
2026-08-14,VARIANTE,Normal,2,2,34.00
2026-08-14,VARIANTE,Sprite,1,1,1.00
2026-08-14,VARIANTE,Valle Frut,1,1,2.00
2026-08-15,EXTRA,Bistec (1 pza.),4,4,7.00
2026-08-15,EXTRA,Frijoles,1,1,1.00
2026-08-15,EXTRA,Huevo Estrellado Ciego (2 pzas.),2,2,2.00
2026-08-15,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,2.00
2026-08-15,EXTRA,Huevo Estrellado Medio (2 pzas.),3,3,4.00
2026-08-15,EXTRA,Huevo Estrellado Tierno (2 pzas.),4,4,4.00
2026-08-15,EXTRA,Huevo Revuelto (2 pzas.),5,5,6.00
2026-08-15,EXTRA,Queso,6,5,5.00
2026-08-15,EXTRA,Queso Extra Pieza,2,1,1.00
2026-08-15,EXTRA,Relleno de Guisados,3,3,3.00
2026-08-15,PETICION,Doradita,11,11,14.00
2026-08-15,PETICION,Escurrida,12,12,19.00
2026-08-15,PETICION,Frijoles Aparte,1,1,1.00
2026-08-15,PETICION,Sin Aguacate,3,3,3.00
2026-08-15,PETICION,Sin Crema,7,7,7.00
2026-08-15,PETICION,Sin Lechuga,8,8,9.00
2026-08-15,PETICION,Sin Tomate,11,11,12.00
2026-08-15,PETICION,Sin Verduras,1,1,1.00
2026-08-15,PETICION,Verdura Aparte,2,2,2.00
2026-08-15,VARIANTE,Coca Cola,2,2,9.00
2026-08-15,VARIANTE,Coca Cola Sin Azúcar,2,2,11.00
2026-08-15,VARIANTE,Coca Light,1,1,2.00
2026-08-15,VARIANTE,Crema,2,2,3.00
2026-08-15,VARIANTE,Delaware,1,1,2.00
2026-08-15,VARIANTE,Fresca,1,1,1.00
2026-08-15,VARIANTE,Lechera,1,1,1.00
2026-08-15,VARIANTE,Lechero,1,1,2.00
2026-08-15,VARIANTE,Mantequilla,1,1,5.00
2026-08-15,VARIANTE,Normal,2,2,52.00
2026-08-15,VARIANTE,Poca leche,1,1,1.00
2026-08-15,VARIANTE,Valle Frut,1,1,2.00
2026-08-16,EXTRA,Bistec (1 pza.),8,8,9.00
2026-08-16,EXTRA,Frijoles,2,2,2.00
2026-08-16,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-08-16,EXTRA,Huevo Estrellado Cocido (2 pzas.),3,3,3.00
2026-08-16,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-08-16,EXTRA,Huevo Estrellado Tierno (2 pzas.),6,6,7.00
2026-08-16,EXTRA,Huevo Revuelto (2 pzas.),6,6,6.00
2026-08-16,EXTRA,Huevo Revuelto (p/relleno),4,4,4.00
2026-08-16,EXTRA,Queso,4,2,2.00
2026-08-16,EXTRA,Queso Extra Pieza,6,2,2.00
2026-08-16,EXTRA,Relleno de Guisados,9,9,9.00
2026-08-16,PETICION,Doradita,3,3,4.00
2026-08-16,PETICION,En dos platos,1,1,1.00
2026-08-16,PETICION,Frijoles Aparte,1,1,1.00
2026-08-16,PETICION,Poca Lechuga,2,2,2.00
2026-08-16,PETICION,Poco Frijol,1,1,1.00
2026-08-16,PETICION,Sin Aguacate,1,1,1.00
2026-08-16,PETICION,Sin Crema,10,10,10.00
2026-08-16,PETICION,Sin Frijoles,2,2,2.00
2026-08-16,PETICION,Sin Lechuga,3,3,3.00
2026-08-16,PETICION,Sin Tomate,6,6,6.00
2026-08-16,PETICION,Sin Verduras,1,1,1.00
2026-08-16,PETICION,Verdura Aparte,1,1,1.00
2026-08-16,VARIANTE,Bocol delgado,2,2,2.00
2026-08-16,VARIANTE,Coca Cola,2,2,12.00
2026-08-16,VARIANTE,Coca Cola Sin Azúcar,2,2,11.00
2026-08-16,VARIANTE,Coca Light,1,1,1.00
2026-08-16,VARIANTE,Crema,1,1,1.00
2026-08-16,VARIANTE,Delaware,1,1,2.00
2026-08-16,VARIANTE,Escuis Hierro,1,1,1.00
2026-08-16,VARIANTE,Escuis Manzana,1,1,1.00
2026-08-16,VARIANTE,Fresca,1,1,1.00
2026-08-16,VARIANTE,Leche Aparte,1,1,6.00
2026-08-16,VARIANTE,Mantequilla,1,1,9.00
2026-08-16,VARIANTE,Medio,1,1,1.00
2026-08-16,VARIANTE,Migada Delgada,1,1,1.00
2026-08-16,VARIANTE,Normal,2,2,79.00
2026-08-16,VARIANTE,Sprite,1,1,1.00
2026-08-16,VARIANTE,Valle Frut,1,1,1.00
2026-08-17,EXTRA,Bistec (1 pza.),1,1,1.00
2026-08-17,EXTRA,Frijoles,4,4,6.00
2026-08-17,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-08-17,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-08-17,EXTRA,Huevo Revuelto (p/relleno),2,2,2.00
2026-08-17,EXTRA,Pieza Tortilla de Maíz,2,1,1.00
2026-08-17,EXTRA,Queso,3,1,1.00
2026-08-17,EXTRA,Queso Extra Pieza,8,3,3.00
2026-08-17,EXTRA,Relleno de Guisados,2,2,2.00
2026-08-17,PETICION,Poca Lechuga,1,1,1.00
2026-08-17,PETICION,Sin Aguacate,4,4,4.00
2026-08-17,PETICION,Sin Crema,7,7,7.00
2026-08-17,PETICION,Sin Frijoles,2,2,2.00
2026-08-17,PETICION,Sin Lechuga,3,3,3.00
2026-08-17,PETICION,Sin Tomate,6,6,7.00
2026-08-17,PETICION,Sin Verduras,1,1,1.00
2026-08-17,VARIANTE,Coca Cola,1,1,2.00
2026-08-17,VARIANTE,Coca Cola Sin Azúcar,2,2,7.00
2026-08-17,VARIANTE,Escuis Fresa,1,1,1.00
2026-08-17,VARIANTE,Escuis Manzana,1,1,2.00
2026-08-17,VARIANTE,Normal,2,2,40.00
2026-08-17,VARIANTE,Poca leche,1,1,1.00
2026-08-17,VARIANTE,Valle Frut,1,1,1.00
2026-08-18,EXTRA,Bistec (1 pza.),2,2,2.00
2026-08-18,EXTRA,Frijoles,2,2,6.00
2026-08-18,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-08-18,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-08-18,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,4.00
2026-08-18,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-08-18,EXTRA,Queso Extra Pieza,1,1,1.00
2026-08-18,EXTRA,Relleno de Guisados,3,3,3.00
2026-08-18,PETICION,Doradita,8,8,14.00
2026-08-18,PETICION,Escurrida,6,6,11.00
2026-08-18,PETICION,Poca Lechuga,1,1,1.00
2026-08-18,PETICION,Sin Crema,3,3,4.00
2026-08-18,PETICION,Sin Frijoles,2,2,2.00
2026-08-18,PETICION,Sin Lechuga,3,3,3.00
2026-08-18,PETICION,Sin Tomate,2,2,2.00
2026-08-18,VARIANTE,Bocol delgado,1,1,1.00
2026-08-18,VARIANTE,Coca Cola,2,2,10.00
2026-08-18,VARIANTE,Coca Cola Sin Azúcar,1,1,5.00
2026-08-18,VARIANTE,Escuis Fresa,1,1,1.00
2026-08-18,VARIANTE,Escuis Manzana,1,1,2.00
2026-08-18,VARIANTE,Mantequilla,1,1,4.00
2026-08-18,VARIANTE,Migada Delgada,3,3,3.00
2026-08-18,VARIANTE,Naturales,2,2,2.00
2026-08-18,VARIANTE,Normal,2,2,29.00
2026-08-18,VARIANTE,Valle Frut,1,1,1.00
2026-08-19,EXTRA,Bistec (1 pza.),3,3,3.00
2026-08-19,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-08-19,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-08-19,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-08-19,EXTRA,Huevo Revuelto (2 pzas.),4,4,4.00
2026-08-19,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-08-19,EXTRA,Queso,3,3,3.00
2026-08-19,EXTRA,Queso Extra Pieza,2,1,1.00
2026-08-19,EXTRA,Relleno de Guisados,2,2,2.00
2026-08-19,PETICION,Doradita,4,4,6.00
2026-08-19,PETICION,Escurrida,1,1,1.00
2026-08-19,PETICION,Frijoles Aparte,1,1,1.00
2026-08-19,PETICION,Sin Aguacate,3,3,3.00
2026-08-19,PETICION,Sin Crema,5,5,5.00
2026-08-19,PETICION,Sin Lechuga,1,1,1.00
2026-08-19,PETICION,Sin Queso,1,1,1.00
2026-08-19,PETICION,Sin Tomate,2,2,2.00
2026-08-19,VARIANTE,Coca Cola,2,2,9.00
2026-08-19,VARIANTE,Coca Cola Sin Azúcar,2,2,4.00
2026-08-19,VARIANTE,Crema,1,1,1.00
2026-08-19,VARIANTE,Leche Aparte,1,1,1.00
2026-08-19,VARIANTE,Lechera,2,2,2.00
2026-08-19,VARIANTE,Lechero,1,1,1.00
2026-08-19,VARIANTE,Mantequilla,1,1,5.00
2026-08-19,VARIANTE,Naturales,1,1,1.00
2026-08-19,VARIANTE,Normal,2,2,33.00
2026-08-19,VARIANTE,Poca leche,1,1,1.00
2026-08-19,VARIANTE,Valle Frut,1,1,2.00
2026-08-20,EXTRA,Bistec (1 pza.),4,4,4.00
2026-08-20,EXTRA,Frijoles,2,2,6.00
2026-08-20,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-08-20,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-08-20,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-08-20,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-08-20,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-08-20,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-08-20,EXTRA,Queso,3,2,2.00
2026-08-20,PETICION,Sin Aguacate,1,1,1.00
2026-08-20,PETICION,Sin Crema,8,8,8.00
2026-08-20,PETICION,Sin Frijoles,1,1,1.00
2026-08-20,PETICION,Sin Lechuga,1,1,1.00
2026-08-20,PETICION,Sin Tomate,2,2,2.00
2026-08-20,PETICION,Verdura Aparte,2,2,2.00
2026-08-20,VARIANTE,Coca Cola,2,2,4.00
2026-08-20,VARIANTE,Coca Cola Sin Azúcar,2,2,8.00
2026-08-20,VARIANTE,Coca Light,1,1,3.00
2026-08-20,VARIANTE,Escuis Manzana,1,1,1.00
2026-08-20,VARIANTE,Mantequilla,1,1,4.00
2026-08-20,VARIANTE,Medio,1,1,2.00
2026-08-20,VARIANTE,Normal,2,2,32.00
2026-08-21,EXTRA,Bistec (1 pza.),4,4,4.00
2026-08-21,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-08-21,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-08-21,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,2.00
2026-08-21,EXTRA,Huevo Revuelto (2 pzas.),2,2,2.00
2026-08-21,EXTRA,Huevo Revuelto (p/relleno),4,4,4.00
2026-08-21,EXTRA,Pieza Tortilla de Harina,1,1,1.00
2026-08-21,EXTRA,Pieza Tortilla de Maíz,3,1,1.00
2026-08-21,EXTRA,Queso,1,1,1.00
2026-08-21,EXTRA,Relleno de Guisados,2,2,3.00
2026-08-21,PETICION,Doradita,3,1,4.00
2026-08-21,PETICION,Frijoles Aparte,1,1,1.00
2026-08-21,PETICION,Sin Crema,1,1,1.00
2026-08-21,PETICION,Sin Lechuga,2,2,2.00
2026-08-21,PETICION,Sin Tomate,3,3,3.00
2026-08-21,VARIANTE,Coca Cola,1,1,3.00
2026-08-21,VARIANTE,Coca Cola Sin Azúcar,1,1,2.00
2026-08-21,VARIANTE,Coca Light,1,1,2.00
2026-08-21,VARIANTE,Lechero,1,1,1.00
2026-08-21,VARIANTE,Mantequilla,1,1,3.00
2026-08-21,VARIANTE,Normal,2,2,45.00
2026-08-21,VARIANTE,Valle Frut,1,1,1.00
2026-08-22,EXTRA,Bistec (1 pza.),10,10,10.00
2026-08-22,EXTRA,Frijoles,3,3,3.00
2026-08-22,EXTRA,Huevo Estrellado Cocido (2 pzas.),3,3,3.00
2026-08-22,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-08-22,EXTRA,Huevo Estrellado Tierno (2 pzas.),3,3,3.00
2026-08-22,EXTRA,Huevo Revuelto (2 pzas.),3,3,5.00
2026-08-22,EXTRA,Huevo Revuelto (p/relleno),6,6,6.00
2026-08-22,EXTRA,Pieza Tortilla de Harina,5,2,2.00
2026-08-22,EXTRA,Pieza Tortilla de Maíz,5,2,2.00
2026-08-22,EXTRA,Queso,3,2,2.00
2026-08-22,EXTRA,Queso Extra Pieza,4,1,1.00
2026-08-22,EXTRA,Relleno de Guisados,7,7,7.00
2026-08-22,PETICION,Escurrida,1,1,2.00
2026-08-22,PETICION,Frijoles Aparte,1,1,1.00
2026-08-22,PETICION,Sin Aguacate,4,4,4.00
2026-08-22,PETICION,Sin Crema,9,9,9.00
2026-08-22,PETICION,Sin Frijoles,3,3,4.00
2026-08-22,PETICION,Sin Lechuga,4,4,5.00
2026-08-22,PETICION,Sin Tomate,6,6,6.00
2026-08-22,PETICION,Sin Verduras,3,3,4.00
2026-08-22,VARIANTE,Ciego,1,1,1.00
2026-08-22,VARIANTE,Coca Cola,2,2,18.00
2026-08-22,VARIANTE,Coca Cola Sin Azúcar,2,2,12.00
2026-08-22,VARIANTE,Coca Light,1,1,1.00
2026-08-22,VARIANTE,Delaware,1,1,1.00
2026-08-22,VARIANTE,Escuis Fresa,1,1,1.00
2026-08-22,VARIANTE,Escuis Hierro,1,1,1.00
2026-08-22,VARIANTE,Escuis Manzana,1,1,1.00
2026-08-22,VARIANTE,Medio,1,1,1.00
2026-08-22,VARIANTE,Naturales,1,1,1.00
2026-08-22,VARIANTE,Normal,2,2,53.00
2026-08-22,VARIANTE,Poca leche,1,1,1.00
2026-08-22,VARIANTE,Sprite,1,1,2.00
2026-08-23,EXTRA,Bistec (1 pza.),7,7,9.00
2026-08-23,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-08-23,EXTRA,Huevo Estrellado Cocido (2 pzas.),6,6,7.00
2026-08-23,EXTRA,Huevo Estrellado Medio (2 pzas.),3,3,3.00
2026-08-23,EXTRA,Huevo Estrellado Tierno (2 pzas.),4,4,4.00
2026-08-23,EXTRA,Huevo Revuelto (2 pzas.),8,8,9.00
2026-08-23,EXTRA,Huevo Revuelto (p/relleno),3,3,3.00
2026-08-23,EXTRA,Queso,4,4,4.00
2026-08-23,EXTRA,Relleno de Guisados,7,7,7.00
2026-08-23,PETICION,Doradita,4,4,8.00
2026-08-23,PETICION,En dos platos,1,1,1.00
2026-08-23,PETICION,Escurrida,3,3,4.00
2026-08-23,PETICION,Poca Lechuga,1,1,1.00
2026-08-23,PETICION,Poco Frijol,1,1,1.00
2026-08-23,PETICION,Sin Aguacate,6,6,6.00
2026-08-23,PETICION,Sin Crema,12,12,14.00
2026-08-23,PETICION,Sin Frijoles,1,1,1.00
2026-08-23,PETICION,Sin Lechuga,8,8,9.00
2026-08-23,PETICION,Sin Tomate,7,7,7.00
2026-08-23,PETICION,Sin Verduras,2,2,2.00
2026-08-23,PETICION,Verdura Aparte,2,2,2.00
2026-08-23,VARIANTE,Coca Cola,2,2,15.00
2026-08-23,VARIANTE,Coca Cola Sin Azúcar,2,2,15.00
2026-08-23,VARIANTE,Coca Light,1,1,4.00
2026-08-23,VARIANTE,Crema,4,4,4.00
2026-08-23,VARIANTE,Escuis Fresa,1,1,1.00
2026-08-23,VARIANTE,Escuis Hierro,1,1,1.00
2026-08-23,VARIANTE,Escuis Manzana,1,1,3.00
2026-08-23,VARIANTE,Lechera,2,2,2.00
2026-08-23,VARIANTE,Lechero,1,1,4.00
2026-08-23,VARIANTE,Mantequilla,1,1,1.00
2026-08-23,VARIANTE,Migada Delgada,2,2,2.00
2026-08-23,VARIANTE,Natural,1,1,3.00
2026-08-23,VARIANTE,Naturales,1,1,1.00
2026-08-23,VARIANTE,Normal,2,2,59.00
2026-08-23,VARIANTE,Poca leche,1,1,2.00
2026-08-23,VARIANTE,Valle Frut,1,1,1.00
2026-08-24,EXTRA,Bistec (1 pza.),1,1,1.00
2026-08-24,EXTRA,Frijoles,5,5,5.00
2026-08-24,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,4.00
2026-08-24,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-08-24,EXTRA,Huevo Estrellado Tierno (2 pzas.),3,3,3.00
2026-08-24,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-08-24,EXTRA,Huevo Revuelto (p/relleno),3,3,3.00
2026-08-24,EXTRA,Pieza Tortilla de Harina,1,1,1.00
2026-08-24,EXTRA,Pieza Tortilla de Maíz,11,4,4.00
2026-08-24,EXTRA,Relleno de Guisados,1,1,1.00
2026-08-24,PETICION,Doradita,2,2,2.00
2026-08-24,PETICION,Sin Aguacate,2,2,2.00
2026-08-24,PETICION,Sin Crema,8,8,8.00
2026-08-24,PETICION,Sin Frijoles,1,1,1.00
2026-08-24,PETICION,Sin Lechuga,2,2,2.00
2026-08-24,PETICION,Sin Tomate,2,2,2.00
2026-08-24,PETICION,Sin Verduras,1,1,1.00
2026-08-24,PETICION,Verdura Aparte,1,1,1.00
2026-08-24,VARIANTE,Coca Cola,2,2,5.00
2026-08-24,VARIANTE,Coca Cola Sin Azúcar,2,2,6.00
2026-08-24,VARIANTE,Coca Light,1,1,3.00
2026-08-24,VARIANTE,Delaware,1,1,1.00
2026-08-24,VARIANTE,Escuis Fresa,1,1,1.00
2026-08-24,VARIANTE,Escuis Piña,1,1,1.00
2026-08-24,VARIANTE,Lechera,1,1,1.00
2026-08-24,VARIANTE,Mantequilla,1,1,1.00
2026-08-24,VARIANTE,Normal,2,2,42.00
2026-08-24,VARIANTE,Poca leche,1,1,1.00
2026-08-25,EXTRA,Bistec (1 pza.),5,5,5.00
2026-08-25,EXTRA,Frijoles,1,1,1.00
2026-08-25,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-08-25,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-08-25,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-08-25,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-08-25,EXTRA,Queso,5,4,4.00
2026-08-25,EXTRA,Relleno de Guisados,1,1,1.00
2026-08-25,PETICION,Doradita,4,4,5.00
2026-08-25,PETICION,En dos platos,1,1,1.00
2026-08-25,PETICION,Escurrida,3,3,4.00
2026-08-25,PETICION,Frijoles Aparte,1,1,1.00
2026-08-25,PETICION,Sin Aguacate,3,3,3.00
2026-08-25,PETICION,Sin Crema,5,5,5.00
2026-08-25,PETICION,Sin Frijoles,2,2,2.00
2026-08-25,PETICION,Sin Lechuga,7,7,8.00
2026-08-25,PETICION,Sin Queso,1,1,1.00
2026-08-25,PETICION,Sin Tomate,5,5,6.00
2026-08-25,PETICION,Sin Verduras,1,1,1.00
2026-08-25,VARIANTE,Coca Cola,2,2,6.00
2026-08-25,VARIANTE,Coca Cola Sin Azúcar,2,2,5.00
2026-08-25,VARIANTE,Coca Light,1,1,2.00
2026-08-25,VARIANTE,Crema,1,1,1.00
2026-08-25,VARIANTE,Delaware,1,1,1.00
2026-08-25,VARIANTE,Mantequilla,1,1,3.00
2026-08-25,VARIANTE,Medio,1,1,1.00
2026-08-25,VARIANTE,Migada Delgada,2,2,3.00
2026-08-25,VARIANTE,Naturales,1,1,1.00
2026-08-25,VARIANTE,Normal,2,2,38.00
2026-08-25,VARIANTE,Poca leche,1,1,1.00
2026-08-25,VARIANTE,Sprite,1,1,1.00
2026-08-25,VARIANTE,Valle Frut,1,1,1.00
2026-08-26,EXTRA,Bistec (1 pza.),4,4,8.00
2026-08-26,EXTRA,Doble Guiso,3,3,4.00
2026-08-26,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-08-26,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-08-26,EXTRA,Queso,5,4,4.00
2026-08-26,EXTRA,Relleno de Guisados,1,1,1.00
2026-08-26,PETICION,Doradita,13,13,15.00
2026-08-26,PETICION,En dos platos,1,1,1.00
2026-08-26,PETICION,Escurrida,6,6,12.00
2026-08-26,PETICION,Poca Lechuga,1,1,1.00
2026-08-26,PETICION,Sin Aguacate,4,4,4.00
2026-08-26,PETICION,Sin Crema,2,2,2.00
2026-08-26,PETICION,Sin Lechuga,3,3,3.00
2026-08-26,PETICION,Sin Tomate,5,5,6.00
2026-08-26,VARIANTE,Coca Cola,2,2,8.00
2026-08-26,VARIANTE,Coca Cola Sin Azúcar,2,2,11.00
2026-08-26,VARIANTE,Coca Light,1,1,2.00
2026-08-26,VARIANTE,Delaware,1,1,1.00
2026-08-26,VARIANTE,Escuis Fresa,1,1,1.00
2026-08-26,VARIANTE,Escuis Manzana,1,1,1.00
2026-08-26,VARIANTE,Mantequilla,1,1,3.00
2026-08-26,VARIANTE,Medio,1,1,1.00
2026-08-26,VARIANTE,Migada Delgada,1,1,1.00
2026-08-26,VARIANTE,Normal,2,2,40.00
2026-08-26,VARIANTE,Poca leche,1,1,1.00
2026-08-26,VARIANTE,Sprite,1,1,1.00
2026-08-26,VARIANTE,Tierno,1,1,1.00
2026-08-27,EXTRA,Bistec (1 pza.),3,3,3.00
2026-08-27,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-08-27,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-08-27,EXTRA,Huevo Revuelto (2 pzas.),2,2,2.00
2026-08-27,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-08-27,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-08-27,EXTRA,Queso,1,1,1.00
2026-08-27,EXTRA,Relleno de Guisados,2,2,3.00
2026-08-27,PETICION,Doradita,3,2,5.00
2026-08-27,PETICION,Escurrida,6,6,6.00
2026-08-27,PETICION,Frijoles Aparte,1,1,1.00
2026-08-27,PETICION,Sin Crema,7,7,7.00
2026-08-27,PETICION,Sin Lechuga,2,2,2.00
2026-08-27,PETICION,Sin Tomate,1,1,1.00
2026-08-27,PETICION,Verdura Aparte,1,1,1.00
2026-08-27,VARIANTE,Bocol delgado,1,1,1.00
2026-08-27,VARIANTE,Coca Cola,2,2,10.00
2026-08-27,VARIANTE,Coca Cola Sin Azúcar,1,1,3.00
2026-08-27,VARIANTE,Coca Light,1,1,1.00
2026-08-27,VARIANTE,Cocido,1,1,1.00
2026-08-27,VARIANTE,Crema,1,1,1.00
2026-08-27,VARIANTE,Escuis Fresa,1,1,1.00
2026-08-27,VARIANTE,Escuis Hierro,1,1,1.00
2026-08-27,VARIANTE,Mantequilla,1,1,3.00
2026-08-27,VARIANTE,Normal,2,2,36.00
2026-08-27,VARIANTE,Sprite,1,1,1.00
2026-08-28,EXTRA,Bistec (1 pza.),7,7,8.00
2026-08-28,EXTRA,Frijoles,1,1,1.00
2026-08-28,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-08-28,EXTRA,Huevo Estrellado Medio (2 pzas.),3,3,3.00
2026-08-28,EXTRA,Huevo Estrellado Tierno (2 pzas.),3,3,3.00
2026-08-28,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-08-28,EXTRA,Pieza Tortilla de Maíz,16,4,6.00
2026-08-28,EXTRA,Queso,7,5,5.00
2026-08-28,EXTRA,Relleno de Guisados,2,2,2.00
2026-08-28,PETICION,Doradita,4,4,5.00
2026-08-28,PETICION,En dos platos,2,2,2.00
2026-08-28,PETICION,Frijoles Aparte,1,1,1.00
2026-08-28,PETICION,Poca Lechuga,2,2,2.00
2026-08-28,PETICION,Sin Aguacate,2,2,2.00
2026-08-28,PETICION,Sin Crema,6,6,6.00
2026-08-28,PETICION,Sin Lechuga,6,6,6.00
2026-08-28,PETICION,Sin Queso,2,2,2.00
2026-08-28,PETICION,Sin Tomate,2,2,2.00
2026-08-28,PETICION,Sin Verduras,1,1,1.00
2026-08-28,PETICION,Verdura Aparte,1,1,1.00
2026-08-28,VARIANTE,Coca Cola,2,2,10.00
2026-08-28,VARIANTE,Coca Cola Sin Azúcar,2,2,3.00
2026-08-28,VARIANTE,Coca Light,1,1,2.00
2026-08-28,VARIANTE,Crema,1,1,1.00
2026-08-28,VARIANTE,Diluido con Agua,1,1,1.00
2026-08-28,VARIANTE,Lechero,1,1,1.00
2026-08-28,VARIANTE,Mantequilla,1,1,1.00
2026-08-28,VARIANTE,Naturales,1,1,1.00
2026-08-28,VARIANTE,Normal,2,2,39.00
2026-08-28,VARIANTE,Tierno,1,1,1.00
2026-08-28,VARIANTE,Valle Frut,1,1,1.00
2026-08-29,EXTRA,Bistec (1 pza.),5,5,6.00
2026-08-29,EXTRA,Frijoles,7,7,8.00
2026-08-29,EXTRA,Huevo Estrellado Cocido (2 pzas.),3,3,3.00
2026-08-29,EXTRA,Huevo Estrellado Medio (2 pzas.),7,7,7.00
2026-08-29,EXTRA,Huevo Estrellado Tierno (2 pzas.),3,3,4.00
2026-08-29,EXTRA,Huevo Revuelto (2 pzas.),4,4,5.00
2026-08-29,EXTRA,Huevo Revuelto (p/relleno),3,3,3.00
2026-08-29,EXTRA,Queso,4,3,3.00
2026-08-29,EXTRA,Relleno de Guisados,4,4,4.00
2026-08-29,PETICION,Poca Lechuga,3,3,4.00
2026-08-29,PETICION,Sin Aguacate,3,3,3.00
2026-08-29,PETICION,Sin Crema,11,11,12.00
2026-08-29,PETICION,Sin Frijoles,3,3,3.00
2026-08-29,PETICION,Sin Lechuga,9,9,9.00
2026-08-29,PETICION,Sin Queso,2,2,2.00
2026-08-29,PETICION,Sin Tomate,5,5,5.00
2026-08-29,PETICION,Verdura Aparte,1,1,2.00
2026-08-29,VARIANTE,Coca Cola,2,2,8.00
2026-08-29,VARIANTE,Coca Cola Sin Azúcar,2,2,11.00
2026-08-29,VARIANTE,Coca Light,1,1,2.00
2026-08-29,VARIANTE,Cocido,1,1,1.00
2026-08-29,VARIANTE,Delaware,1,1,1.00
2026-08-29,VARIANTE,Escuis Hierro,1,1,1.00
2026-08-29,VARIANTE,Escuis Piña,1,1,1.00
2026-08-29,VARIANTE,Leche Aparte,1,1,3.00
2026-08-29,VARIANTE,Mantequilla,1,1,8.00
2026-08-29,VARIANTE,Medio,1,1,1.00
2026-08-29,VARIANTE,Natural,1,1,1.00
2026-08-29,VARIANTE,Normal,2,2,48.00
2026-08-29,VARIANTE,Poca leche,1,1,1.00
2026-08-30,EXTRA,Bistec (1 pza.),8,8,10.00
2026-08-30,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-08-30,EXTRA,Huevo Estrellado Medio (2 pzas.),3,3,4.00
2026-08-30,EXTRA,Huevo Estrellado Tierno (2 pzas.),3,3,3.00
2026-08-30,EXTRA,Huevo Revuelto (2 pzas.),3,3,3.00
2026-08-30,EXTRA,Huevo Revuelto (p/relleno),2,2,3.00
2026-08-30,EXTRA,Queso,8,7,8.00
2026-08-30,EXTRA,Queso Extra Pieza,4,1,1.00
2026-08-30,EXTRA,Relleno de Guisados,8,8,8.00
2026-08-30,PETICION,Doradita,7,5,5.00
2026-08-30,PETICION,En dos platos,1,1,1.00
2026-08-30,PETICION,Escurrida,8,6,10.00
