fecha,extra,producto,porciones,pedidos,unidades,es_segundo_guiso,grupo,agrupado,real
2023-08-30,Bistec (1 pza.),1/2 Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2023-08-30,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2023-08-30,Bistec (1 pza.),Entomatadas,1,1,2.0,f,,Bistec (1 pza.),t
2023-08-30,Frijoles,Tacos de Maiz,1,1,2.0,f,,Frijoles,t
2023-08-30,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-08-30,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,2,2,2.0,f,,Huevo Revuelto (2 pzas.),t
2023-08-31,Bistec (1 pza.),Enchiladas Rojas,1,1,2.0,f,,Bistec (1 pza.),t
2023-08-31,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-08-31,Bistec (1 pza.),Quesadillas (4 pzas.),1,1,1.0,f,,Bistec (1 pza.),t
2023-08-31,Huevo Estrellado Medio (2 pzas.),Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-08-31,Huevo Estrellado Tierno (2 pzas.),Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-08-31,Huevo Revuelto (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-08-31,Huevo Revuelto (p/relleno),Enmoladas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2023-09-01,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,2.0,f,,Bistec (1 pza.),t
2023-09-01,Bistec (1 pza.),1/2 Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-01,Bistec (1 pza.),Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-01,Bistec (1 pza.),Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-01,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-01,Huevo Estrellado Cocido (2 pzas.),Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-01,Huevo Estrellado Cocido (2 pzas.),Enchiladas Rojas,1,1,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-01,Huevo Revuelto (p/relleno),Entomatadas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2023-09-01,Queso,Empanadas (4 pzas.),1,1,1.0,f,,Queso,f
2023-09-02,Bistec (1 pza.),Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-02,Bistec (1 pza.),Entomatadas,1,1,3.0,f,,Bistec (1 pza.),t
2023-09-02,Frijoles con Queso (guiso extra),Bocoles,1,1,2.0,t,,Frijoles con Queso (guiso extra),t
2023-09-02,Huevo Estrellado Cocido (2 pzas.),1/2 Enmoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-02,Huevo Estrellado Tierno (2 pzas.),Enmoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-02,Huevo Revuelto (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-02,Huevo Revuelto (2 pzas.),Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-02,Huevo Revuelto (2 pzas.),Enchiladas Rojas,1,1,2.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-02,Huevo Revuelto (2 pzas.),Entomatadas,1,1,2.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-02,Huevo Revuelto (2 pzas.),Quesadillas (4 pzas.),1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-03,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-03,Bistec (1 pza.),1/2 Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-03,Frijoles,Gorditas,1,1,1.0,f,,Frijoles,t
2023-09-03,Frijoles con Queso (guiso extra),Tacos de Maiz,2,2,4.0,t,,Frijoles con Queso (guiso extra),t
2023-09-03,Huevo Revuelto (2 pzas.),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-03,Huevo Revuelto (p/relleno),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2023-09-03,Huevo Revuelto (p/relleno),Enchiladas Mixtas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2023-09-04,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-04,Huevo Estrellado Medio (2 pzas.),Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-04,Huevo Revuelto (2 pzas.),1/2 Entomatadas,1,1,2.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-04,Queso,Empanadas (4 pzas.),2,1,1.0,f,,Queso,f
2023-09-05,Bistec (1 pza.),Entomatadas,1,1,2.0,f,,Bistec (1 pza.),t
2023-09-05,Huevo Estrellado Cocido (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-05,Huevo Estrellado Cocido (2 pzas.),Quesadillas (4 pzas.),1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-05,Huevo Revuelto (2 pzas.),Enmoladas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-05,Queso,Empanadas (4 pzas.),4,2,2.0,f,,Queso,f
2023-09-06,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-06,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-06,Huevo Estrellado Medio (2 pzas.),Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-06,Huevo Revuelto (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-06,Huevo Revuelto (2 pzas.),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-06,Huevo Revuelto (2 pzas.),Entomatadas,2,2,2.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-07,Bistec (1 pza.),1/2 Enfrijoladas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-07,Bistec (1 pza.),1/2 Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-07,Bistec (1 pza.),Entomatadas,1,1,2.0,f,,Bistec (1 pza.),t
2023-09-07,Huevo Revuelto (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-08,Bistec (1 pza.),Enchiladas Mixtas,1,1,2.0,f,,Bistec (1 pza.),t
2023-09-08,Bistec (1 pza.),Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-08,Bistec (1 pza.),Enmoladas,1,1,2.0,f,,Bistec (1 pza.),t
2023-09-08,Bistec (1 pza.),Entomatadas,1,1,2.0,f,,Bistec (1 pza.),t
2023-09-08,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-08,Huevo Revuelto (2 pzas.),Entomatadas,1,1,3.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-09,Bistec (1 pza.),1/2 Entomatadas,1,1,2.0,f,,Bistec (1 pza.),t
2023-09-09,Bistec (1 pza.),Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-09,Bistec (1 pza.),Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-09,Bistec (1 pza.),Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-09,Frijoles,Bocoles,4,4,4.0,f,,Frijoles,t
2023-09-09,Frijoles con Queso (guiso extra),Bocoles,2,2,2.0,t,,Frijoles con Queso (guiso extra),t
2023-09-09,Huevo Estrellado Cocido (2 pzas.),Enchiladas Rojas,1,1,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-09,Huevo Estrellado Cocido (2 pzas.),Enmoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-09,Huevo Estrellado Tierno (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-09,Huevo Revuelto (2 pzas.),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-09,Huevo Revuelto (2 pzas.),Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-09,Huevo Revuelto (2 pzas.),Enchiladas Rojas,1,1,4.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-09,Huevo Revuelto (2 pzas.),Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-09,Huevo Revuelto (p/relleno),Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2023-09-09,Queso,Tacos de Harina,1,1,1.0,f,,Queso,f
2023-09-09,Queso,Tacos de Maiz,1,1,1.0,f,,Queso,f
2023-09-10,Bistec (1 pza.),Empanadas (4 pzas.),1,1,1.0,f,,Bistec (1 pza.),t
2023-09-10,Bistec (1 pza.),Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-10,Frijoles,Gorditas,2,2,9.0,f,,Frijoles,t
2023-09-10,Frijoles,Tacos de Maiz,1,1,1.0,f,,Frijoles,t
2023-09-10,Huevo Estrellado Cocido (2 pzas.),1/2 Empanadas (2 pzas.),1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-10,Huevo Estrellado Tierno (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-10,Huevo Revuelto (2 pzas.),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-10,Huevo Revuelto (2 pzas.),Entomatadas,2,2,2.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-10,Queso,Empanadas (4 pzas.),1,1,1.0,f,,Queso,f
2023-09-10,Queso,Tacos de Maiz,1,1,1.0,f,,Queso,f
2023-09-11,Bistec (1 pza.),1/2 Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-11,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-11,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-11,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-11,Huevo Estrellado Cocido (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-11,Huevo Estrellado Cocido (2 pzas.),Enchiladas Rojas,2,2,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-11,Huevo Estrellado Medio (2 pzas.),Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-11,Huevo Estrellado Medio (2 pzas.),Quesadillas (4 pzas.),1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-11,Huevo Revuelto (2 pzas.),Enmoladas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-11,Huevo Revuelto (2 pzas.),Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-11,Huevo Revuelto (p/relleno),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2023-09-11,Huevo Revuelto (p/relleno),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2023-09-11,Queso,Tacos de Maiz,1,1,1.0,f,,Queso,f
2023-09-11,Relleno de Guisados,1/2 Enchiladas Rojas,1,1,1.0,f,,Relleno de Guisados,t
2023-09-12,Bistec (1 pza.),1/2 Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-12,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-12,Bistec (1 pza.),Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-12,Bistec (1 pza.),Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-12,Bistec (1 pza.),Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-12,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-12,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-12,Huevo Estrellado Medio (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-12,Huevo Revuelto (2 pzas.),Quesadillas (4 pzas.),1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-13,Bistec (1 pza.),1/2 Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-13,Bistec (1 pza.),Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-13,Bistec (1 pza.),Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-13,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-13,Frijoles,Gorditas,1,1,1.0,f,,Frijoles,t
2023-09-13,Frijoles con Queso (guiso extra),Gorditas,1,1,1.0,t,,Frijoles con Queso (guiso extra),t
2023-09-13,Huevo Estrellado Cocido (2 pzas.),Enfrijoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-13,Huevo Estrellado Medio (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-13,Huevo Revuelto (2 pzas.),1/2 Encremadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-13,Huevo Revuelto (2 pzas.),Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-14,Bistec (1 pza.),Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-14,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-14,Huevo Estrellado Cocido (2 pzas.),Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-14,Huevo Estrellado Medio (2 pzas.),Quesadillas (4 pzas.),1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-14,Huevo Estrellado Tierno (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-14,Huevo Revuelto (2 pzas.),Entomatadas,2,2,2.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-14,Queso,Empanadas (4 pzas.),1,1,1.0,f,,Queso,f
2023-09-14,Queso,Entomatadas,2,1,1.0,f,,Queso,f
2023-09-14,Relleno de Guisados,Entomatadas,1,1,1.0,f,,Relleno de Guisados,t
2023-09-15,Bistec (1 pza.),1/2 Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-15,Bistec (1 pza.),Empanadas (4 pzas.),1,1,1.0,f,,Bistec (1 pza.),t
2023-09-15,Bistec (1 pza.),Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-15,Huevo Estrellado Tierno (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-15,Huevo Revuelto (p/relleno),Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2023-09-15,Queso,Empanadas (4 pzas.),1,1,1.0,f,,Queso,f
2023-09-16,Bistec (1 pza.),1/2 Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-16,Bistec (1 pza.),Quesadillas (4 pzas.),1,1,1.0,f,,Bistec (1 pza.),t
2023-09-16,Frijoles,Tacos de Maiz,1,1,1.0,f,,Frijoles,t
2023-09-16,Huevo Estrellado Cocido (2 pzas.),Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-16,Huevo Estrellado Cocido (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-16,Huevo Estrellado Cocido (2 pzas.),Enfrijoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-16,Huevo Estrellado Medio (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-16,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,1,1,2.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-16,Queso,Bocoles,1,1,2.0,f,,Queso,f
2023-09-17,Bistec (1 pza.),1/2 Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-17,Bistec (1 pza.),1/2 Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-17,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-17,Huevo Estrellado Medio (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-17,Huevo Estrellado Tierno (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-17,Huevo Estrellado Tierno (2 pzas.),Enchiladas Rojas,2,2,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-17,Huevo Revuelto (2 pzas.),1/2 Enmoladas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-17,Huevo Revuelto (2 pzas.),Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-17,Huevo Revuelto (2 pzas.),Enmoladas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-17,Huevo Revuelto (2 pzas.),Entomatadas,2,2,3.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-17,Huevo Revuelto (p/relleno),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2023-09-17,Huevo Revuelto (p/relleno),1/2 Encremadas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2023-09-17,Queso,Gorditas,1,1,2.0,f,,Queso,f
2023-09-17,Relleno de Guisados,Enchiladas Rojas,1,1,1.0,f,,Relleno de Guisados,t
2023-09-18,Bistec (1 pza.),1/2 Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-18,Bistec (1 pza.),Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-18,Huevo Estrellado Cocido (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-18,Huevo Revuelto (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-18,Huevo Revuelto (2 pzas.),Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-18,Huevo Revuelto (2 pzas.),Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-18,Huevo Revuelto (2 pzas.),Enmoladas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-18,Huevo Revuelto (2 pzas.),Entomatadas,1,1,2.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-18,Huevo Revuelto (2 pzas.),Quesadillas (4 pzas.),1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-18,Relleno de Guisados,Enchiladas Rojas,1,1,1.0,f,,Relleno de Guisados,t
2023-09-19,Bistec (1 pza.),Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-19,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-19,Frijoles,Gorditas,1,1,2.0,f,,Frijoles,t
2023-09-19,Frijoles,Tacos de Harina,1,1,1.0,f,,Frijoles,t
2023-09-19,Frijoles con Queso (guiso extra),Tacos de Maiz,1,1,2.0,t,,Frijoles con Queso (guiso extra),t
2023-09-19,Huevo Estrellado Medio (2 pzas.),Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-19,Huevo Revuelto (2 pzas.),Enchiladas Rojas,1,1,2.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-19,Huevo Revuelto (2 pzas.),Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-19,Queso,Empanadas (4 pzas.),2,1,1.0,f,,Queso,f
2023-09-20,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-20,Bistec (1 pza.),1/2 Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-20,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-20,Frijoles,Tacos de Maiz,1,1,2.0,f,,Frijoles,t
2023-09-20,Huevo Estrellado Cocido (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-20,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-20,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-20,Huevo Revuelto (2 pzas.),1/2 Encremadas,1,1,2.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-20,Queso,Empanadas (4 pzas.),2,1,1.0,f,,Queso,f
2023-09-21,Bistec (1 pza.),1/2 Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-21,Bistec (1 pza.),Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-21,Bistec (1 pza.),Entomatadas,3,3,3.0,f,,Bistec (1 pza.),t
2023-09-21,Frijoles,Tacos de Harina,6,6,7.0,f,,Frijoles,t
2023-09-21,Huevo Estrellado Cocido (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-21,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-21,Huevo Estrellado Medio (2 pzas.),Enchiladas Picositas,1,1,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-21,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-21,Huevo Revuelto (2 pzas.),Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-21,Queso,Empanadas (4 pzas.),2,1,1.0,f,,Queso,f
2023-09-21,Relleno de Guisados,Enchiladas Rojas,1,1,1.0,f,,Relleno de Guisados,t
2023-09-22,Bistec (1 pza.),1/2 Entomatadas,2,2,2.0,f,,Bistec (1 pza.),t
2023-09-22,Huevo Estrellado Medio (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-22,Huevo Revuelto (2 pzas.),1/2 Encremadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-22,Huevo Revuelto (2 pzas.),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-22,Huevo Revuelto (2 pzas.),Enchiladas Rojas,2,2,2.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-23,Bistec (1 pza.),Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-23,Huevo Estrellado Cocido (2 pzas.),Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-23,Huevo Estrellado Cocido (2 pzas.),Enmoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-23,Huevo Estrellado Cocido (2 pzas.),Quesadillas (4 pzas.),1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-23,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-23,Huevo Estrellado Medio (2 pzas.),Encremadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-23,Huevo Estrellado Tierno (2 pzas.),1/2 Enmoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-23,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-23,Huevo Revuelto (2 pzas.),1/2 Entomatadas,1,1,2.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-23,Huevo Revuelto (2 pzas.),Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-23,Huevo Revuelto (2 pzas.),Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-23,Huevo Revuelto (2 pzas.),Quesadillas (4 pzas.),1,1,2.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-23,Huevo Revuelto (p/relleno),Enchiladas Mixtas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2023-09-23,Huevo Revuelto (p/relleno),Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2023-09-24,Bistec (1 pza.),1/2 Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-24,Bistec (1 pza.),1/2 Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-24,Bistec (1 pza.),1/2 Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2023-09-24,Bistec (1 pza.),Enmoladas,2,2,2.0,f,,Bistec (1 pza.),t
2023-09-24,Bistec (1 pza.),Entomatadas,2,2,3.0,f,,Bistec (1 pza.),t
2023-09-24,Huevo Estrellado Cocido (2 pzas.),Enchiladas Mixtas,2,2,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-24,Huevo Estrellado Cocido (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-24,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-24,Huevo Estrellado Medio (2 pzas.),Quesadillas (4 pzas.),1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-24,Huevo Estrellado Tierno (2 pzas.),1/2 Enmoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-24,Huevo Estrellado Tierno (2 pzas.),Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2023-09-24,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-24,Huevo Revuelto (2 pzas.),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-24,Huevo Revuelto (2 pzas.),Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2023-09-24,Huevo Revuelto (2 pzas.),Quesadillas (4 pzas.),1,1,2.0,f,,Huevo Revuelto (2 pzas.),t
